FromNodeId,ToNodeId
22,1262
22,1263
22,1264
22,1265
22,1266
22,305
22,1267
22,483
22,1268
22,1269
22,1270
22,1271
22,1272
22,1273
22,515
22,1274
22,906
22,1275
22,601
22,567
22,1276
22,1277
22,1278
22,1279
22,1280
22,1281
22,1282
22,1283
22,1284
22,1108
22,1285
22,1286
22,1287
22,1288
22,1289
22,1290
22,1291
22,1292
22,1293
22,1294
22,1295
23,733
23,271
23,2895
23,890
23,1400
23,102
24,98
24,1319
24,955
24,745
24,546
24,1908
24,676
24,1909
24,1910
24,1911
24,1055
24,1912
24,1913
24,1050
24,1052
24,1065
24,1914
24,989
24,1677
24,1081
24,905
24,1915
24,1708
24,1077
24,1916
24,1062
24,1867
24,1868
24,1917
24,1918
24,1919
24,348
24,1920
24,1074
24,1082
25,3029
26,3399
27,772
27,2072
27,2073
27,2074
27,2075
27,1834
27,2076
27,1546
27,1960
27,1412
28,694
28,67
28,1365
28,1187
28,244
28,1601
28,3902
28,3128
28,3500
28,1411
28,3062
28,133
28,3034
28,1493
28,3903
28,611
28,896
28,1238
28,1707
28,3904
28,3905
28,792
28,1386
28,3906
28,3907
28,443
28,1130
28,3397
28,2291
28,3908
28,3909
29,2191
30,542
30,3396
30,3074
31,632
31,1332
31,740
31,235
31,554
31,2113
31,2114
31,644
31,1454
31,1140
32,390
32,569
32,1518
33,713
33,1296
33,576
33,143
33,1187
33,113
33,289
33,778
33,1139
33,56
33,1815
33,1144
33,3039
33,4262
33,2189
33,2409
33,4190
33,424
33,803
33,3036
33,77
33,41
33,1368
33,4263
33,2143
33,787
33,4264
33,324
33,2295
33,1205
33,2274
33,791
33,1522
33,4265
33,1818
33,1822
33,925
33,4266
33,88
33,4267
33,4268
33,3731
33,4269
33,4270
33,4271
33,2639
33,877
33,1193
33,1262
33,4225
33,1207
33,4272
33,2275
33,516
33,3872
33,4145
33,4273
33,2864
34,72
34,1600
34,272
34,46
34,62
34,563
34,1129
34,4083
34,1465
34,1130
34,3918
34,251
34,344
34,389
34,1681
35,546
35,293
35,2691
35,2194
35,3224
35,586
35,4097
35,2415
35,1677
35,1623
35,4098
35,2409
35,873
36,1048
36,1302
36,2022
36,3318
36,4081
36,3237
36,3539
36,4082
37,711
37,731
37,1303
37,1273
37,5392
37,3229
37,1126
37,2190
37,1954
37,5213
37,2359
37,1721
37,1681
38,694
38,110
38,712
38,1617
38,2687
38,1303
38,681
39,708
39,1121
39,1432
39,812
39,757
39,62
39,1129
39,4777
39,3968
39,1623
40,273
40,644
40,377
40,2794
40,3569
40,5040
40,4286
40,4527
40,4254
40,2880
40,3259
40,170
40,3759
40,6113
40,6183
40,5261
40,499
40,683
40,3268
40,2884
40,949
40,1404
40,3579
40,2007
40,6184
40,666
40,3605
40,6185
40,6186
40,358
40,4167
40,5247
40,6187
40,2013
40,3603
40,6188
41,98
41,264
41,110
41,962
41,728
41,632
41,1319
41,582
41,705
41,853
41,1617
41,192
41,293
41,1773
41,1774
41,770
41,1452
41,1015
41,246
41,3427
41,2409
41,984
41,2549
41,1415
41,1339
41,1934
41,252
41,336
41,344
41,2189
41,78
41,5555
41,4722
41,905
41,3285
41,3505
41,2611
41,1679
41,251
41,1676
41,6400
41,6386
41,1668
41,1680
41,1383
41,4141
41,1959
41,6433
41,112
41,1674
41,1019
42,98
42,46
42,1120
42,295
42,351
42,889
42,2799
42,4119
42,5879
42,2597
42,989
42,5452
42,2600
42,2764
42,3922
42,3317
42,433
42,2238
42,1630
42,2172
42,1629
42,5880
42,487
42,5881
42,5882
42,1632
42,1383
42,2617
42,2619
42,2615
42,1130
42,5423
43,1501
43,850
43,72
43,757
43,46
43,3502
43,2594
43,889
43,1731
43,2334
43,2757
43,2378
43,1708
43,1352
43,1669
43,1679
43,1343
43,1672
43,3279
43,4888
43,2168
43,4380
43,78
43,1630
43,1130
43,1019
43,4863
44,233
44,676
44,2022
44,1130
45,708
45,745
45,1120
45,3396
45,1623
45,1130
45,53
45,4707
45,1124
45,515
45,2417
45,3635
45,1940
45,425
45,112
46,953
46,1305
46,79
46,67
46,854
46,811
46,1296
46,620
46,749
46,143
46,1134
46,270
46,676
46,390
46,244
46,3494
46,569
46,2153
46,3495
46,3496
46,1151
46,3497
46,2967
46,1146
46,587
46,1706
46,3498
46,985
46,1122
46,3499
46,816
46,307
46,755
46,142
46,3500
46,2687
46,309
46,399
46,472
46,756
46,992
46,289
46,436
46,3501
46,747
46,342
46,3502
46,1166
46,3503
46,2080
46,2783
46,357
46,3504
46,2653
46,3505
46,2608
46,1014
46,93
46,3506
46,159
46,1372
46,762
46,690
46,1399
46,911
46,1045
46,147
46,3507
46,763
46,949
46,1855
46,1212
46,1114
46,84
46,1879
46,169
46,132
46,3508
46,3509
46,3510
46,823
46,54
46,86
46,3511
47,2308
47,2397
47,2971
47,312
47,2022
47,317
47,1160
47,220
47,122
47,6826
47,1180
47,1016
47,6963
47,6964
47,6151
47,5939
48,138
48,1848
48,271
48,93
48,2699
48,2487
48,877
48,3448
48,118
48,261
48,894
48,133
48,2845
48,1014
48,248
48,2105
48,3904
48,2223
48,1550
48,155
48,3337
48,2435
48,2864
48,2954
48,4722
48,925
48,4186
48,504
48,7152
48,4180
49,694
49,68
49,65
49,1473
49,582
49,1566
49,620
49,636
49,576
49,775
49,143
49,1776
49,270
49,2123
49,966
49,883
49,436
49,1186
49,873
49,874
49,1033
49,424
49,2311
49,348
49,3149
49,755
49,3532
49,604
49,406
49,3243
49,890
49,3568
49,357
49,648
49,1879
49,3069
49,3255
49,3747
49,472
49,898
49,77
49,4214
49,1262
49,365
49,2860
49,3378
49,484
49,4323
49,1818
49,1179
49,2954
49,1384
49,7299
49,594
49,2083
49,5547
49,1225
49,925
49,7300
49,454
49,3262
49,4235
49,7301
49,4977
49,3861
49,497
49,7230
49,4166
49,690
49,1682
49,2957
49,1190
49,146
49,5758
49,1215
49,116
49,7016
49,2292
49,4510
49,5793
49,6699
49,5169
49,661
49,505
49,417
49,1669
49,3938
49,4216
49,7302
49,7303
49,1213
49,591
49,2285
49,520
49,147
49,5504
49,7304
49,7305
49,1250
49,936
49,1255
49,6720
49,52
49,3646
49,7306
49,1220
49,3474
49,1385
49,498
49,4208
49,6828
49,1683
49,1355
49,1545
49,4215
49,2869
49,1239
49,7307
49,1376
49,1372
49,1244
49,91
49,4598
49,5608
49,7308
49,7309
49,429
49,3428
49,4272
49,145
49,5150
49,2223
49,4917
49,2885
49,1219
49,6037
49,3240
49,919
49,6002
49,762
49,1212
49,7310
49,7311
49,1211
49,2275
49,488
49,1241
49,1242
49,5776
49,4238
49,3442
49,1802
49,6575
49,7312
49,4670
49,941
49,7313
49,7314
49,5898
49,3177
49,5549
49,1218
49,457
49,598
49,7315
49,7178
49,1236
49,7316
49,7317
49,1256
49,4680
49,7318
49,7319
49,7320
49,7321
49,1509
49,5922
49,164
49,6163
49,6218
49,5342
49,7322
49,6710
49,6262
49,7323
49,2587
49,1484
49,534
49,86
49,623
49,1469
49,5855
49,6301
49,806
49,2758
49,2290
49,5644
49,7324
49,90
49,81
49,7325
49,7326
49,1029
49,1183
49,599
49,6307
49,825
49,7327
49,5411
49,5486
49,7328
49,5375
49,1260
49,2977
49,5071
49,2012
49,6414
49,7329
49,1360
49,6482
49,7330
49,7331
49,7332
49,671
49,7333
49,5288
49,6288
50,258
50,234
50,1336
50,732
50,851
50,757
50,885
50,1415
50,2729
50,1713
50,59
50,197
50,1626
50,4922
50,2357
50,5183
50,2972
50,389
50,5551
50,3541
50,4773
50,1678
50,515
50,255
50,1191
50,6516
51,267
51,564
51,1772
51,1638
51,556
51,1551
51,104
51,1519
51,2572
51,1793
51,2180
51,873
51,2836
51,875
51,2895
51,1555
51,3776
51,2596
51,5232
51,578
51,791
51,1818
51,1558
51,979
51,2865
51,1859
51,3860
51,4135
51,4363
51,2277
51,796
51,5125
51,3724
51,3859
51,2860
51,3039
51,1534
51,3163
51,5174
51,939
51,937
51,2880
51,5233
51,2363
51,1191
51,4283
51,2638
51,4023
51,683
51,3165
51,2170
51,117
51,2292
51,3189
51,5234
51,5235
51,5236
51,1517
51,5237
51,2885
51,1038
51,5238
51,3774
51,515
51,119
51,5239
51,5240
51,5241
51,5242
51,2644
51,5243
51,5244
51,762
51,3486
51,5245
51,502
51,5246
51,1607
51,200
51,2224
51,3790
51,3796
51,5247
51,5248
52,758
52,770
52,59
52,3817
52,5193
52,5131
53,2100
53,2470
53,1033
53,348
53,261
53,1014
53,2546
53,4335
53,1028
53,1207
53,4415
53,690
53,4980
53,3816
53,5466
53,6341
53,4331
53,6602
53,6603
53,802
53,6604
53,5140
53,6605
53,5464
53,1277
53,6606
53,6607
54,846
54,546
54,1640
54,1129
54,873
54,1748
54,1713
54,1730
54,59
54,347
54,2685
54,1675
54,4388
54,4613
54,1591
54,1959
54,7070
54,3372
54,6475
55,2367
55,1623
55,2905
55,1130
55,78
55,379
55,654
55,1217
55,427
55,1687
55,2481
55,1591
55,2610
55,1384
55,487
55,2834
55,4884
55,2542
55,2823
55,2543
55,3020
56,143
56,72
56,1415
56,787
56,1625
56,134
56,1213
56,4092
56,2082
56,3039
56,602
56,4093
56,2855
56,4094
56,4095
56,180
56,1906
56,4096
57,4524
58,267
58,694
58,953
58,564
58,190
58,1473
58,675
58,732
58,138
58,1566
58,293
58,1715
58,193
58,1772
58,749
58,636
58,355
58,740
58,453
58,270
58,1365
58,115
58,2123
58,866
58,2241
58,390
58,644
58,436
58,563
58,746
58,382
58,1186
58,1120
58,1392
58,586
58,321
58,567
58,3256
58,3295
58,195
58,3335
58,443
58,308
58,2042
58,345
58,348
58,3495
58,3682
58,753
58,587
58,1122
58,1963
58,151
58,184
58,755
58,1368
58,890
58,357
58,118
58,1879
58,1004
58,59
58,252
58,3449
58,1461
58,1310
58,783
58,342
58,1177
58,4209
58,4819
58,3671
58,6016
58,2205
58,6017
58,6018
58,2436
58,178
58,791
58,642
58,653
58,4323
58,493
58,2223
58,4288
58,2275
58,82
58,5305
58,2851
58,4222
58,2281
58,4215
58,360
58,4276
58,2208
58,6019
58,468
58,945
58,3485
58,5692
58,6020
58,1769
58,522
58,6021
58,4678
58,439
58,1455
58,3132
58,6022
58,999
58,1591
58,2864
58,1190
58,3505
58,1325
58,1629
58,5799
58,3778
58,579
58,4976
58,2347
58,930
58,4285
58,6023
58,1130
58,155
58,910
58,1761
58,126
58,1176
58,4989
58,6024
58,248
58,6025
58,130
58,5235
58,6026
58,925
58,6027
58,5413
58,2235
58,504
58,938
58,1193
58,6028
58,6029
58,5258
58,6030
58,924
58,212
58,1938
58,5488
58,3135
58,364
58,6031
58,472
58,257
58,6032
58,6033
58,1467
58,6034
58,3169
58,6035
58,122
58,1255
58,117
58,5817
58,83
58,1207
58,6036
58,936
58,2640
58,6037
58,1191
58,2845
58,3852
58,457
58,6038
58,941
58,6039
58,4219
58,5545
58,2885
58,433
58,594
58,6040
58,6041
58,6042
58,162
58,1215
58,3090
58,6043
58,1043
58,505
58,3938
58,5485
58,596
58,5601
58,3153
58,4438
58,6044
58,6045
58,3509
58,383
58,2170
58,5563
58,6046
58,6047
58,6048
58,2991
58,1225
58,6049
58,1165
58,2706
58,1196
58,2642
58,6050
58,147
58,2430
58,3950
58,6051
58,116
58,1182
58,483
58,6052
58,3041
58,3345
58,6053
58,4861
58,5424
58,1029
58,5549
58,2810
58,533
58,2290
58,2051
58,141
58,134
58,1483
58,6054
58,4361
58,6055
58,6056
58,532
58,6057
58,4598
58,2536
58,4228
58,6058
58,534
58,86
58,6059
58,2587
58,2227
58,2012
58,1719
58,6060
58,691
58,1344
58,5652
58,6061
58,3373
58,1069
58,6062
58,215
58,5090
58,1021
58,2295
58,1940
58,5108
58,6063
58,787
58,1688
58,599
58,2616
58,1680
58,180
58,1482
58,5353
58,6064
58,6065
58,6066
58,806
58,1274
58,6067
58,6068
58,171
58,515
58,88
58,6069
58,6070
58,6071
58,6072
58,3262
58,5288
58,2014
58,6073
58,6074
58,1388
58,538
58,1387
58,5002
58,5155
58,4248
58,6075
58,6076
59,953
59,79
59,67
59,775
59,72
59,356
59,259
59,1658
59,195
59,789
59,5812
59,5488
59,3428
59,5813
59,1238
59,930
59,1324
59,1455
59,5814
59,933
59,762
59,4788
59,3041
59,802
59,121
59,1228
59,3938
59,1366
59,767
59,5815
59,3684
59,1001
59,504
59,5816
59,5817
59,2953
59,1028
59,4217
59,5818
59,5819
59,5750
59,4221
59,1265
59,4226
59,5548
59,86
59,1105
59,5820
59,215
59,140
59,5821
59,3048
59,5822
59,5719
59,945
59,3790
59,5823
59,5824
59,1293
60,632
60,965
60,1774
60,757
60,1640
60,243
60,343
60,1217
60,1386
60,4879
60,2861
60,2208
60,5087
60,3723
60,6713
62,953
62,1305
62,143
62,1119
62,1476
62,3643
62,238
62,313
62,414
62,1262
62,787
62,1014
62,423
62,3644
62,417
62,1322
62,119
62,3645
62,514
62,1963
62,693
62,802
62,1007
62,665
62,3646
63,1319
63,3080
63,3022
63,3081
64,757
64,1640
64,1120
64,2180
64,1130
64,112
65,694
65,962
65,234
65,293
65,78
65,1677
65,889
65,873
65,700
65,1678
65,1679
65,1415
65,1680
65,112
65,974
65,1019
65,1681
65,1682
65,1683
66,728
66,1346
66,1715
66,1049
66,705
66,1716
66,1717
66,72
66,732
66,856
66,162
66,343
66,1708
66,1718
66,1719
66,753
66,209
66,1720
66,1721
66,1040
66,1722
66,1671
66,1668
66,811
66,1379
67,110
67,711
67,564
67,632
67,1431
67,1897
67,1349
67,1942
67,1943
67,1909
67,1692
67,1944
67,1686
67,710
67,1120
67,1945
67,1946
67,1947
67,1948
67,1050
67,105
67,1640
67,1004
67,1949
67,78
67,654
67,885
67,1338
67,873
67,1124
67,1950
67,1951
67,1952
67,1058
67,1343
67,515
67,1084
67,1868
67,1130
67,1104
67,1953
67,1954
67,1955
67,1956
67,1957
67,771
67,1958
67,1959
67,112
68,694
68,834
68,1409
68,1528
68,1433
68,1529
68,1530
69,1131
69,2854
69,1353
69,866
69,753
69,3082
69,3083
70,98
70,109
70,618
70,1319
70,1329
70,1637
70,1049
70,710
70,1638
70,1639
70,1640
70,1641
70,927
70,1642
70,1643
70,1644
70,1645
70,456
70,1452
70,160
70,1646
70,1647
71,954
71,1334
71,731
71,2077
71,2398
71,1895
71,2149
71,1838
71,3955
71,1623
71,2657
71,3956
71,3957
71,3540
71,2089
71,2205
71,3548
71,2633
71,3958
71,3541
71,3959
71,1581
71,180
71,2533
71,3960
71,3961
71,3962
71,3239
71,3963
71,2033
71,2071
71,3462
72,232
72,582
72,469
72,705
72,1877
72,270
72,679
72,973
72,1850
72,2804
72,2141
72,2426
72,2805
72,1452
72,325
72,914
72,990
72,1411
72,622
72,2806
72,215
72,2807
72,759
72,385
72,2105
72,394
72,2808
72,2809
72,936
72,208
72,2084
72,119
72,2810
73,1776
73,710
73,2728
73,770
73,2767
73,2770
73,4044
73,2429
73,3513
73,700
73,3964
73,2766
73,1441
73,4045
73,2772
73,2771
73,2409
73,2738
73,4046
73,3059
73,4047
73,4021
73,4048
73,2537
73,1719
73,2773
73,455
73,2775
73,2615
73,4049
73,1689
73,4050
73,2762
73,4051
73,4052
73,3608
73,2786
73,3546
73,1042
73,1544
73,4053
73,2942
73,4054
73,137
73,3491
73,4055
73,4056
73,925
73,4057
73,1999
73,4058
73,4059
73,4060
73,4061
73,4062
73,2521
73,4063
73,4064
73,2504
73,461
73,4065
73,4066
73,4067
73,4068
73,152
73,3422
73,4069
73,4070
73,4071
73,4072
73,2894
73,4073
73,4074
73,2753
73,4075
73,4076
73,4077
73,4078
73,4079
74,1346
74,234
74,1617
74,2409
74,2739
74,754
74,2113
74,1340
74,881
74,1122
74,1945
74,384
74,332
74,1130
74,2242
74,2190
74,1935
74,2559
74,78
74,344
75,233
75,694
75,110
75,705
75,1528
75,240
75,2240
75,2648
75,2277
75,2649
75,344
75,2650
75,911
75,1352
75,2651
75,1217
75,1720
76,694
76,728
76,2664
77,233
77,729
77,240
77,674
77,710
77,1365
77,676
77,2113
77,681
77,2458
77,1945
77,245
77,1731
77,332
77,587
77,2204
77,347
77,1130
77,78
77,3536
77,6397
77,2747
77,2534
77,1351
77,1191
77,1352
77,5535
77,1354
77,3743
77,1444
77,1353
77,1688
77,2600
77,5330
77,1680
77,1382
77,2481
77,1633
77,2642
77,134
77,4897
77,1482
77,2484
77,2211
78,230
78,694
78,953
78,632
78,234
78,544
78,189
78,190
78,1566
78,293
78,1049
78,739
78,749
78,576
78,956
78,143
78,562
78,115
78,104
78,1476
78,644
78,456
78,746
78,382
78,973
78,1793
78,1186
78,1518
78,1392
78,586
78,567
78,874
78,1230
78,2042
78,309
78,2633
78,3497
78,1963
78,151
78,755
78,142
78,103
78,3117
78,648
78,1517
78,1310
78,896
78,472
78,1104
78,461
78,898
78,806
78,6111
78,5296
78,2436
78,1219
78,1181
78,4137
78,1366
78,6294
78,4362
78,1191
78,3262
78,1168
78,4215
78,2276
78,4225
78,2622
78,2297
78,6295
78,4268
78,2957
78,762
78,6296
78,925
78,140
78,4656
78,1007
78,122
78,82
78,936
78,3966
78,721
78,3923
78,5100
78,6297
78,1016
78,6023
78,6298
78,90
78,3684
78,1355
78,2639
78,5720
78,4485
78,5947
78,947
78,1043
78,4110
78,5308
78,6299
78,4870
78,2285
78,3037
78,4265
78,4510
78,1255
78,6238
78,147
78,596
78,5546
78,6300
78,354
78,4135
78,4272
78,1801
78,3881
78,6301
78,1165
78,248
78,6302
78,81
78,767
78,945
78,6303
78,6304
78,2640
78,5841
78,690
78,5140
78,5375
78,2287
78,5547
78,5504
78,1369
78,4138
78,911
78,5881
78,1236
78,2227
78,602
78,3013
78,4670
78,1215
78,131
78,133
78,2009
78,6305
78,6306
78,520
78,1385
78,6307
78,451
78,591
78,6262
78,6308
78,1344
78,1210
78,3685
78,6309
78,1802
78,6310
78,6311
78,483
78,6312
78,6313
78,6314
78,3032
78,6315
78,1239
78,5549
78,6316
78,4689
78,86
78,5101
78,4277
78,6121
78,941
78,6249
78,6317
78,6318
78,2012
78,6319
78,6320
78,6321
78,3843
78,1375
78,6058
78,6322
78,2977
78,6323
78,6324
78,1218
78,3845
78,175
78,3268
78,2291
78,6325
78,1271
78,6326
78,1029
78,3120
78,1379
78,6270
78,1265
78,5279
78,504
78,6327
78,6328
78,6329
78,625
78,2228
78,1114
78,498
78,169
78,6330
78,2224
78,3048
78,1108
78,3199
78,6331
78,6250
78,4197
78,6332
78,6333
78,4208
78,919
78,4166
78,1021
78,6334
78,6335
78,1388
78,454
78,6336
78,1591
78,6337
78,6293
78,1359
78,6338
78,2576
78,6339
78,1109
78,1293
78,3943
78,6340
78,4307
78,3913
78,3790
78,1272
78,6341
78,6342
78,1500
78,4176
78,1277
78,3612
78,6343
78,4248
78,6344
78,6345
78,826
78,6346
78,6347
78,599
79,230
79,672
79,843
79,727
79,1334
79,1346
79,729
79,1330
79,851
79,293
79,641
79,287
79,1620
79,698
79,1495
79,1789
79,1571
79,754
79,1120
79,586
79,1340
79,1921
79,1922
79,1923
79,1052
79,1924
79,1350
79,151
79,1925
79,885
79,1926
79,889
79,1489
79,1927
79,887
79,332
79,699
79,1624
79,992
79,1130
79,913
79,1928
79,388
79,1929
79,433
79,1930
79,1343
79,1687
80,1921
80,1623
81,542
81,1908
81,289
81,873
81,586
81,889
81,1713
81,1623
81,1707
81,897
81,4616
81,702
81,1128
81,5325
81,3916
81,7294
81,7629
81,5838
81,2809
81,1959
81,510
82,233
82,564
82,1923
82,889
82,2799
82,252
82,1465
82,2650
82,1343
82,7151
83,258
83,267
83,564
83,547
83,745
83,1305
83,705
83,293
83,270
83,1186
83,2422
83,1925
83,2805
83,777
83,887
83,3128
83,890
83,357
83,983
83,648
83,1160
83,1004
83,2602
83,2189
83,1163
83,4214
83,654
83,1818
83,6922
83,6196
83,817
83,5738
83,915
83,504
83,6923
83,1190
83,6924
83,6925
83,4989
83,4487
83,1213
83,616
83,5370
83,5103
83,1403
83,4326
83,2423
83,6926
83,203
83,2175
83,6833
83,6927
83,1125
83,1616
83,2009
83,1757
83,1482
83,6928
83,1957
83,5816
83,3908
83,1679
83,5230
83,1681
83,6929
83,2177
83,5856
83,2883
83,5801
83,2631
83,4464
83,5228
83,4094
83,1884
83,771
83,5910
83,6930
84,1129
84,1077
85,5574
85,826
86,694
86,710
86,2072
86,757
86,1640
86,873
86,1340
86,1415
86,1623
86,1004
86,252
86,3338
86,766
86,1130
86,197
86,1128
86,2650
86,654
86,1675
86,1428
86,1125
86,2706
86,1930
86,1679
86,5413
86,1521
86,457
86,4361
86,1959
86,6400
86,1672
86,1955
86,1940
86,1680
86,1768
86,112
87,5973
87,5757
87,7787
88,710
88,456
88,332
88,587
88,885
88,1415
88,1623
