Node,WIC
7764,2.5797
7765,1.9659
2001,7.4362
2776,12.9895
7073,2.8783
4830,11.4831
817,12.5375
7682,2.057
700,9.7202
7683,1.8882
705,2.8677
706,2.7584
707,8.7682
709,4.9139
710,2.8861
711,1.9007
713,11.2449
714,17.2661
715,15.8333
716,12.3376
717,9.2847
718,11.9909
719,11.311
751,21.1069
3718,10.9135
3598,5.1261
3738,10.6021
1799,11.7072
3739,2.8142
1134,11.7755
3740,12.1942
3741,5.9399
2977,2.8483
2005,11.3818
476,14.7109
882,14.0907
322,18.6724
883,10.0467
436,68.1937
884,4.72
885,16.1378
404,11.492
886,5.0603
887,3.0394
198,7.6435
888,2.9966
889,2.5029
890,6.2435
633,14.1684
479,9.9284
891,10.9083
892,11.2129
634,12.0987
287,66.3909
288,12.2653
893,11.4132
894,13.4714
271,11.2365
602,9.764
895,11.5512
875,15.3978
401,10.3482
897,11.4602
898,10.2856
497,14.908
899,12.5758
654,15.1057
294,14.4095
608,10.0299
877,12.8777
900,12.9086
901,11.5958
488,10.8189
902,11.2573
903,11.8605
612,13.3276
348,12.2749
613,12.7423
459,9.8783
510,12.3346
617,12.0405
904,12.1055
557,11.6702
358,13.1838
905,11.2233
517,10.2319
906,11.4911
640,12.1015
420,13.9719
463,11.6068
577,10.7221
907,14.6951
908,12.1089
830,11.3521
831,11.8338
909,10.3562
910,12.0727
832,11.3625
424,9.8172
833,11.6154
579,10.8973
468,12.4487
428,11.6228
621,10.9451
911,12.2163
625,12.1944
835,12.4775
913,11.9449
837,10.5655
376,11.3273
838,10.6376
532,10.2667
914,9.9582
915,10.3329
584,12.4092
916,2.8515
917,10.922
918,10.217
840,13.2959
919,9.8932
645,11.0756
881,9.7115
920,11.0889
2091,11.4363
704,10.3274
3389,6.3791
5363,5.8026
4096,3.6822
5364,4.0642
5365,2.8352
1506,9.7269
5366,2.7642
224,15.6651
225,3.9399
226,8.5841
227,14.2119
228,6.8695
229,2.9996
230,2.9052
231,4.7959
232,10.1326
233,23.4086
234,18.0198
235,13.1656
236,12.5395
562,60.6044
870,40.6547
2752,13.7122
4174,6.5532
2272,17.3668
2613,17.1673
1176,22.803
1663,16.0437
2036,14.3758
2865,7.6174
6212,1.963
2356,13.2908
1060,12.3344
1507,13.7582
592,6.8244
1075,6.8459
591,12.5693
3268,4.7944
3269,2.8864
3270,4.7446
3271,14.5179
3076,10.2109
1832,17.5828
3272,15.4544
168,12.1078
169,49.1815
170,47.7218
171,75.3346
172,69.9249
173,76.6318
174,70.0382
175,64.5144
176,46.5419
177,14.0639
178,11.6987
179,14.4527
180,11.7434
181,12.4024
183,8.969
185,11.522
186,11.5911
187,14.2441
188,12.8728
189,12.2494
190,18.7553
191,10.3704
193,9.3848
194,7.8999
195,9.0187
196,4.7831
197,7.0122
199,3.9302
200,13.2609
201,1.8039
202,11.3804
203,12.8121
204,16.1054
205,13.4712
206,12.1269
207,14.6698
208,12.5787
209,13.1686
210,13.9946
211,13.2585
212,14.5288
213,11.7012
214,14.7751
215,6.9048
216,18.0346
217,11.3373
218,8.2943
219,9.2631
220,4.8618
221,1.7959
222,56.797
237,12.5335
238,24.8168
239,17.1757
240,14.0049
241,7.8117
242,9.6686
243,11.6698
244,13.0047
245,2.9416
246,15.6936
247,11.6937
248,3.8902
249,23.8181
250,12.6644
251,11.4831
252,11.6479
253,12.9631
254,8.1642
255,11.6656
256,16.0012
257,11.0106
258,19.1957
259,16.3831
260,4.0419
261,5.4717
262,2.9671
263,4.8787
264,5.6978
265,10.4658
266,12.4831
267,10.2651
269,17.5999
270,12.914
272,4.794
273,2.7508
274,3.9096
275,14.1898
276,6.7346
277,2.7658
278,1.972
279,13.4675
3165,14.4561
3205,12.5691
1724,24.1047
281,14.3588
3294,9.1983
3177,14.1863
946,17.8321
4298,2.0112
721,14.9032
4254,6.5873
438,57.7444
1836,4.8155
1508,12.0693
2479,14.8619
1249,10.3501
2287,6.5152
2281,3.6104
4588,1.9131
4589,2.9817
4590,1.8433
4591,11.2134
2345,5.7257
402,14.0866
855,15.1463
4915,13.3506
2311,11.4743
2310,4.5658
2871,5.9179
7100,1.9276
7101,6.6531
4701,4.608
7102,2.8028
2427,11.215
2700,11.3627
753,5.639
3437,11.5321
2471,16.793
5166,6.6772
599,13.3687
4079,16.2124
3305,15.6531
3728,13.7114
1234,12.2995
4896,4.2404
6008,2.0269
6009,2.0463
1924,11.5878
280,13.4923
282,11.1798
283,14.7192
284,13.7644
285,12.5093
286,9.6074
289,11.6585
290,80.1776
291,10.6213
292,16.0185
293,9.9606
295,13.1541
296,11.0977
297,12.8367
299,11.323
300,14.1006
301,16.0622
302,12.0321
303,11.9375
304,11.4021
305,13.6772
306,12.1106
307,4.0321
308,10.8809
309,12.3934
310,11.4117
311,11.2274
312,11.1963
313,19.8695
314,3.704
315,16.4291
316,16.7488
317,1.9566
318,2.9951
319,6.3887
320,4.9791
321,3.4423
323,15.5289
324,11.3647
325,13.8927
326,13.3135
327,13.3001
328,12.6569
329,74.108
330,12.7537
331,10.4396
332,13.2461
333,10.3989
334,13.6911
335,15.2308
337,13.4014
338,11.5144
339,11.499
340,13.6714
341,4.5747
342,11.9219
343,11.7477
344,12.969
345,10.3756
346,13.4716
347,13.5968
350,10.3224
351,12.5803
352,14.9325
353,11.3111
354,9.8195
355,9.4606
356,14.7052
357,13.8149
359,13.5376
360,13.1447
361,12.4004
362,12.3206
363,12.6084
364,10.8564
366,11.4357
367,10.3231
368,12.8115
369,10.9738
370,11.7524
371,13.2059
372,13.6899
373,9.9891
374,12.039
375,11.6244
377,10.02
378,10.3822
379,11.34
380,9.8492
381,10.854
382,10.1455
383,11.0446
384,10.2861
385,9.9308
386,69.5045
387,56.148
388,73.6494
389,33.9847
390,38.8794
391,39.5904
392,14.1978
393,14.1172
394,10.2373
395,15.5164
396,21.0252
397,11.119
398,18.2168
399,14.7098
400,13.2726
403,14.5704
405,10.579
406,11.2211
407,11.4151
408,11.5181
409,13.7495
410,4.9577
412,10.1662
413,10.0275
414,11.8225
415,16.259
416,11.9045
417,10.4453
418,12.2481
419,10.9098
421,13.4213
422,10.6578
423,10.2848
425,10.8307
426,11.7257
427,12.0222
429,11.4284
430,10.3174
432,10.863
433,10.1639
434,15.5087
435,11.5535
437,67.7558
439,64.6307
440,77.0569
441,81.2778
442,18.5141
443,12.6888
444,10.6591
445,15.9178
446,56.2307
447,12.0108
448,16.671
449,13.8068
450,14.1943
451,12.8759
452,13.5054
453,13.0628
455,14.9591
457,12.8353
458,13.7899
460,15.2069
461,12.2375
462,12.8276
464,10.1805
465,13.1449
466,10.3669
467,10.5821
469,10.0924
470,12.0034
471,10.9236
473,12.8121
474,11.7271
475,10.7128
477,16.2369
478,12.8755
480,19.2778
481,21.6404
482,4.505
483,4.5781
484,1.6817
485,2.6284
486,5.6788
487,7.9102
489,15.1636
490,12.6547
491,11.6844
492,12.7419
493,9.9489
494,12.9172
495,14.9132
496,13.8224
498,11.7584
499,14.7354
500,10.0156
501,12.7831
502,11.3841
503,13.112
504,11.7444
505,19.6112
506,14.4089
507,14.9073
508,14.2996
509,11.272
511,10.0969
512,13.4855
513,11.4367
514,12.4105
515,10.7369
516,11.148
518,10.886
519,12.9185
520,11.3565
521,11.8008
522,11.1103
523,14.6415
524,11.3154
525,11.3534
526,11.762
527,12.3996
528,11.9388
529,10.6831
530,10.2584
531,12.6844
533,12.7808
534,11.1163
535,11.2521
536,10.4377
537,9.5384
538,10.5088
540,12.9757
541,15.0065
543,79.2763
544,64.401
545,39.7075
546,20.234
547,27.068
548,12.9803
549,13.1181
550,11.0982
552,12.0068
553,12.0414
554,12.8851
555,11.5075
556,17.9526
558,11.9889
559,12.077
560,12.1425
561,55.6058
563,36.9711
564,51.7234
565,5.2336
566,13.5041
567,13.8362
568,13.8633
569,12.5648
570,9.983
572,13.1933
573,10.5561
574,11.6256
575,11.3054
576,10.7567
578,13.5443
580,10.1542
581,11.4568
582,11.8956
583,11.0381
585,10.0165
586,18.3929
587,65.3147
588,14.5442
589,9.9638
590,16.3018
593,10.4493
594,67.2627
595,9.65
596,14.6725
597,13.8221
598,12.3921
600,5.6514
601,4.3131
603,15.899
604,13.3969
605,12.1567
606,10.1228
607,8.8979
609,11.8577
610,14.6836
611,15.4251
614,10.1803
615,11.1935
616,12.1403
618,10.7498
619,11.41
620,10.3207
622,11.1922
623,13.0618
624,12.447
626,10.8239
627,10.2298
628,11.1131
629,12.1626
630,12.3371
631,12.7923
632,11.0936
635,12.2922
637,12.3713
638,14.767
639,12.7591
641,10.8287
642,13.704
643,9.6752
644,10.4775
646,10.8109
647,10.0619
648,11.5839
649,57.2716
650,67.6121
651,13.7745
652,12.7322
653,11.855
655,14.4145
656,7.6579
657,12.0932
658,9.8457
659,12.4301
660,10.6787
921,15.14
2412,6.975
3367,14.9026
4639,6.1809
6412,1.8676
749,13.7112
6413,2.0136
6414,1.9642
6415,2.9474
6416,3.1001
2944,3.8234
1911,10.2502
3831,12.2783
2042,6.6889
1576,12.5424
3880,6.7645
3482,6.8046
2559,14.2006
7087,2.8532
4458,13.4317
1570,3.729
1685,23.8714
5547,5.9653
4113,17.9326
730,14.1733
958,12.85
7306,2.0033
3162,11.8259
2476,11.478
4198,3.7856
3659,17.702
2171,3.7383
2046,17.2841
4098,13.6626
7043,4.7674
7340,1.8178
7341,1.9621
3282,12.2224
1910,5.957
2781,12.4003
7042,3.0247
2237,19.6859
2116,17.3499
4150,4.9904
1367,21.2197
6363,5.5633
5480,4.0415
6749,4.9413
7121,6.4316
1095,2.8165
661,14.897
662,10.549
664,12.9407
665,16.6649
666,16.6209
667,30.1333
668,7.3979
669,6.0683
670,12.7434
671,15.618
672,19.4628
673,16.2254
674,14.8489
675,12.3632
676,14.0537
677,14.1842
678,11.9801
679,12.6733
680,15.664
681,3.9022
682,13.8426
683,11.3401
684,7.0138
685,8.6743
686,28.9912
688,18.1394
689,8.8089
690,5.7222
691,4.6972
692,15.5081
693,7.9508
694,4.4796
696,12.2816
697,14.4907
698,11.9579
699,10.5809
701,11.3641
702,11.8271
703,11.7845
2030,12.2086
4302,16.3828
2751,10.5343
1161,11.468
3517,12.3183
4665,6.711
964,3.7915
4667,2.0408
4668,3.0425
4669,12.2914
1083,13.9814
1901,13.5708
2106,11.2472
3760,12.7457
2714,11.6741
2625,14.8605
2029,7.6007
1127,14.3408
2485,2.9003
1733,12.3555
3263,24.1385
1417,5.5068
4608,1.9391
3555,6.9686
822,13.5755
3557,10.2562
2156,12.1494
3600,11.8563
4391,12.2259
1378,11.5108
3536,8.6531
1962,14.8583
3120,11.3013
3337,9.4749
3211,15.6774
3692,13.0946
3959,11.2961
3782,14.7718
1324,14.5567
2213,13.0569
3190,11.7616
3976,13.2577
2087,21.1453
2725,14.2917
4437,13.4924
3257,11.6383
3859,12.7825
2347,4.0336
1399,19.613
4632,7.6779
3037,4.7837
4633,8.9887
4634,2.9135
4635,1.9446
4636,1.9937
1475,11.79
797,22.7632
1863,7.6406
4753,3.7409
1058,15.1397
813,17.0173
4754,15.5258
4755,11.5
4487,11.4118
3445,5.8796
5897,4.9276
4717,4.7735
1604,15.8327
1276,11.6373
7690,2.0256
7691,1.8488
3442,10.5955
1041,8.6452
2895,11.6713
5367,2.7984
4565,4.5613
2962,13.9344
3441,11.7385
4453,4.831
3919,11.066
4567,10.2874
1179,2.8648
1750,20.6327
1796,11.3355
1803,15.9446
1873,14.7137
1874,2.6729
1875,12.2066
1876,12.816
1877,6.1022
1014,20.8578
1878,2.814
1091,2.617
1119,15.6922
1879,15.1652
1880,16.4914
1792,19.8023
1881,17.5845
866,15.1666
1882,15.2418
1884,11.6385
2376,15.3791
1274,11.9946
4340,10.3773
794,15.7306
4677,12.8305
2890,14.5162
4341,12.9972
1311,12.1785
1373,16.0639
1374,17.7113
1375,12.0749
1376,13.3853
1377,13.2785
1379,13.3969
1380,12.4895
1381,11.3661
1382,12.3706
1383,11.753
1101,10.598
1489,13.6271
2670,11.8816
2022,11.2049
4310,5.1251
3003,6.6278
1016,17.6384
4561,2.9047
4756,6.4585
2973,7.5851
1280,21.0936
2053,11.1482
1167,20.8348
3620,11.4896
790,2.9699
1691,10.8293
3906,5.8676
4234,12.2602
2024,21.3662
3091,15.7193
4251,3.955
1202,14.0396
2533,8.5892
1256,13.3354
2023,16.2251
1620,11.5928
2436,9.696
2096,17.0656
2437,11.3375
2438,11.5462
4004,15.0947
976,9.5808
4680,12.896
4253,5.5205
3321,5.8742
5512,3.7068
5513,3.1355
5514,2.8704
5515,1.984
5516,3.7899
3632,11.8142
2693,12.1939
1766,10.6789
3362,11.2192
734,12.403
2502,11.5109
1108,11.6006
1493,11.692
2616,10.3949
1021,12.077
1315,78.8018
2937,12.5624
1159,9.7103
2989,13.4325
2990,2.5688
2991,1.8209
1036,15.0547
2315,13.0698
750,72.504
1107,82.1249
3733,11.328
1070,12.6037
1636,34.0792
2959,14.3696
1192,12.521
1995,21.023
1411,11.5712
1259,11.4665
1045,12.2914
4922,14.8463
1804,19.5264
2041,15.5271
3328,13.2362
5294,5.6951
1486,3.0677
4338,2.9534
5459,6.4901
3203,13.1205
6344,4.8381
826,13.0071
1826,12.8762
4452,10.2959
983,16.5677
4268,12.0007
3183,5.6988
4843,2.9779
2357,12.5964
6014,2.0283
6015,3.0024
6016,2.1237
3931,5.047
6017,2.8143
4811,11.457
5090,11.5838
785,11.3057
1282,18.5605
811,28.0942
2833,10.8953
1251,12.249
815,13.0778
1307,11.2905
725,11.641
812,14.2527
814,16.0526
816,10.9046
818,11.6317
819,11.5461
2569,14.4791
2354,11.5371
2521,8.4933
1254,13.397
2715,11.9047
2983,11.8679
4232,11.4981
1926,11.7164
2478,6.4358
4063,4.8181
828,12.0498
5535,6.3534
5536,1.8608
2739,11.6955
5537,2.9266
5538,1.9831
1115,12.5305
3058,12.4151
1452,14.7693
3705,9.0554
3706,2.9433
3554,14.3221
3707,13.0681
3708,4.8724
1707,11.6597
997,14.7046
1801,15.1242
3709,11.5905
2136,13.9451
1705,11.6968
1246,11.7998
4415,14.3972
3222,6.6911
3043,26.5203
5047,3.7244
5641,1.9018
2906,10.661
3127,11.2025
4417,11.8912
792,14.9527
1238,16.9304
5545,4.896
4879,13.3003
3141,4.9055
4519,8.9649
6143,3.0483
6144,2.864
4809,14.195
1956,3.7842
6153,4.6021
3852,3.0199
2243,12.6852
1496,11.7551
7802,1.9822
7803,1.9345
7804,1.8649
943,25.6139
1337,18.5938
1575,16.3288
5144,2.9157
2384,11.8339
1097,14.8019
2381,4.6318
5015,3.63
820,14.0829
2409,11.7935
4414,3.0239
2892,12.4351
2744,7.3528
1698,6.4151
799,10.7136
5044,1.9623
5045,3.7523
5046,1.9188
784,13.4863
1971,14.541
3932,14.2565
1186,19.3734
871,14.0706
2442,10.9541
3662,6.4744
1232,10.3578
1554,15.8685
5318,2.0456
1460,13.7508
3194,3.7554
2998,11.7105
6186,2.9112
2591,11.4353
3352,8.6308
2339,15.4827
3811,12.9525
5573,7.7604
3285,7.4603
5574,1.8991
5575,3.9596
5576,2.8043
5577,3.0756
2089,5.0009
1697,22.2349
1203,12.3832
4808,3.0927
5127,7.6252
1541,17.9852
5635,5.9276
1435,5.7291
4227,4.806
2837,14.3157
4581,3.6065
5315,2.9401
2223,8.5912
1059,15.2571
6481,4.4952
6573,1.9212
6574,1.9064
6575,1.8949
6576,2.062
3461,14.8877
1235,12.4772
5843,5.0505
6253,5.5017
3981,7.6686
7083,1.9026
3014,11.2108
3571,14.6216
2531,14.4301
3067,16.2898
1366,15.3469
1177,14.5457
3592,7.644
3463,10.4178
3594,2.0028
3595,1.904
1393,11.955
2047,6.4415
3596,11.3338
772,8.0516
1211,7.7106
1499,18.217
781,23.7934
1500,3.4075
1501,3.8573
1502,2.7508
1503,6.393
1504,1.8006
1505,13.6263
1098,12.6216
1068,12.1553
829,14.4017
936,12.7162
878,10.7192
1100,13.7447
1051,15.3572
937,11.9018
872,10.4732
873,10.0471
874,11.1559
876,11.7253
827,13.1203
879,10.3063
880,10.6742
2128,33.8186
720,14.0495
1055,11.8172
2129,11.7411
982,11.2814
1056,13.792
1539,12.271
1096,12.7104
1791,18.6436
931,12.9823
932,11.7489
933,10.1338
1049,12.8614
1111,13.9041
939,10.7195
1537,3.7378
1538,1.6677
1109,12.2981
934,12.1903
4068,15.5437
1557,10.7308
930,16.2422
1046,14.8596
1093,12.769
1047,11.0165
1071,11.0642
940,12.0949
3311,9.3249
1204,11.6151
2766,11.8162
960,23.0318
1853,8.7457
1854,10.5121
1855,10.3178
1856,6.5041
1495,4.0186
1857,2.9749
1858,11.094
1859,15.3844
1815,12.2836
2086,17.3657
3886,3.9608
3546,12.8697
4594,2.8576
4595,4.7896
4596,1.9369
4597,1.8682
2165,11.2575
4598,2.9532
2615,11.3626
3029,15.4742
2061,14.7835
4539,12.3996
2154,11.5405
1723,13.8746
2214,11.6306
1945,10.5769
3577,10.5884
1585,14.8582
2202,10.9927
5637,11.688
4233,14.3208
3364,15.3668
3336,3.687
3731,12.9759
4390,13.3482
1292,16.6816
3862,3.7587
858,7.4993
4982,5.776
2004,11.7057
998,11.5576
2631,5.5853
1317,16.5999
2891,4.6521
949,13.463
2893,19.255
2894,2.747
2896,6.9482
1540,11.9597
1918,11.7811
2898,12.6033
3643,11.3285
4443,4.6824
2448,8.2884
1849,7.8642
5669,6.656
2703,12.637
5670,2.8244
5671,3.5384
1048,53.1714
945,13.9487
2864,13.3541
4052,13.4472
3653,11.6923
1086,12.8016
4905,11.2476
1778,11.5945
2688,12.0221
3185,11.9739
3051,11.4906
2032,5.1367
3710,16.4723
2358,14.343
2321,8.3837
2144,16.0612
737,14.9491
3868,11.9511
6656,2.0434
6657,4.0269
6658,4.8971
1147,13.4179
1655,5.78
2861,3.6827
4883,2.8205
3135,16.5556
810,14.1792
2853,12.5439
1735,12.9801
1939,12.2665
1721,12.5926
1522,15.2278
2014,6.8644
5439,2.8715
3793,13.8094
1728,12.2107
6724,2.9103
1094,11.7499
1776,2.8969
994,18.514
3235,13.5949
5657,3.8285
5658,1.82
5504,3.8081
3044,13.9832
743,11.2671
3333,11.4028
4190,6.604
4207,2.8395
5424,5.8957
2008,13.3729
6671,1.9978
6672,1.9295
6673,3.7594
1185,18.5701
3900,8.6605
3414,5.4575
1408,14.6661
1616,8.2631
3876,14.2724
1834,12.7016
6411,4.993
4228,4.1436
2197,11.7314
4371,14.3387
2077,12.3651
3002,7.4238
1278,15.0489
3231,1.8944
3232,6.6534
3233,3.0529
3234,2.9607
1279,13.2098
2034,12.3113
1043,9.5076
1344,12.7191
1044,10.49
1117,12.1188
1067,12.7499
1518,10.7802
1347,13.4807
1052,11.164
1053,10.1928
941,10.2438
1073,12.3002
842,11.4655
1934,13.6819
2090,12.5041
1542,14.4073
1919,14.042
1103,9.5611
1920,13.8912
843,16.3005
1922,16.8292
1543,11.3427
1923,11.1678
942,9.9877
1032,18.4322
1057,11.5873
1410,12.0077
1240,11.1342
1524,11.3479
1544,11.0965
1034,2.8222
1035,5.8346
1037,6.485
1038,13.4153
1039,2.8971
1040,1.7094
1042,12.4631
1050,11.3929
1054,12.7779
839,13.3961
1000,15.9888
1010,71.3324
1112,10.4956
1558,11.3301
1559,11.2131
1560,11.0765
1561,3.7184
1562,12.5093
1563,3.8733
1564,14.4279
1565,1.892
1566,12.1678
1365,12.4629
4306,11.165
5823,1.9184
4563,4.8276
4356,4.0598
2401,3.6681
2126,7.6582
5824,7.6137
954,13.4915
4040,11.4777
3828,3.8945
3455,10.0869
5243,2.856
4047,8.8387
6093,3.7016
6625,1.9184
1850,5.6387
6626,3.7149
1638,16.8408
3456,5.8631
5104,3.8348
6577,2.8999
6450,2.9059
6578,3.7418
3132,11.4681
6579,2.8115
1521,12.4799
1026,4.8045
3338,4.1938
1286,4.9798
1492,16.9803
2191,11.5595
2224,9.6903
3669,11.6549
7482,1.9081
2901,13.291
1693,14.8782
3772,11.7402
7551,1.803
7552,1.8723
2393,2.8297
2461,4.8317
1710,8.7176
4312,2.8519
3621,13.4398
5329,1.9588
5330,2.9893
5331,4.0158
2999,16.0619
1872,16.6804
2175,15.396
1720,11.7211
2774,15.2731
3153,13.3614
2355,13.6481
4770,2.9041
2286,16.0387
1470,18.3322
1320,8.6724
2826,9.4392
3283,11.4843
1144,17.9074
3631,4.6672
4518,11.3769
5736,9.5555
2305,13.5726
3034,12.2743
2515,11.6399
2404,11.3224
2672,10.6107
1191,14.3493
1629,12.3298
3527,14.8846
2786,6.7744
6583,5.1599
5621,5.3395
7106,1.913
4201,9.8879
1631,16.3554
777,10.23
4781,6.087
6519,6.0611
6290,6.4407
2953,5.0706
4010,13.5367
2506,15.4971
1245,15.8197
1754,17.0997
4699,14.4812
6175,10.5504
4412,11.2876
1719,12.2162
1989,13.4935
3081,6.6129
2780,13.5173
2599,13.5958
3144,12.6004
2742,11.6982
2060,12.1973
7290,2.0275
7291,2.9588
7292,1.9161
3070,9.3668
5372,6.6383
1301,4.2196
4877,14.0423
6855,3.0168
3736,12.6809
7970,2.9554
2143,11.0949
1488,10.3113
1979,12.8734
1413,12.6677
2031,6.5599
1783,11.9178
2033,13.732
1763,2.8506
4195,3.7725
4694,4.0156
5753,4.6139
3730,14.3064
5754,2.9603
1525,10.6903
1490,13.3701
1526,23.4535
1527,7.81
1528,4.7282
1529,4.6782
1530,7.5507
1531,1.9177
1467,14.2237
1532,10.568
1338,12.9149
