Node,WIC
4260,2.3839
4261,2.5952
4262,2.6403
4263,1.7185
4264,1.8081
7349,5.2028
7350,3.3192
4431,7.3626
5771,5.4675
5772,6.8343
5349,8.439
5773,6.1444
5774,6.0098
5775,6.8711
5776,6.0582
5777,6.9794
5778,5.1586
5779,6.9275
2998,12.9166
5780,4.635
5781,6.0195
5782,11.0827
5783,3.9331
5784,3.1902
1865,7.934
7351,5.191
7352,2.5351
7353,3.753
7354,2.9224
6864,2.5126
1175,3.3877
7355,1.6294
7356,3.6046
7357,5.6311
7358,2.3935
7359,1.7725
7360,2.461
1299,4.1609
6292,7.0321
6579,1.7163
6580,2.4848
6581,2.5557
6582,8.0698
6583,1.8218
6584,1.7572
6585,1.7159
5816,3.7113
5817,3.0456
5818,3.0773
5819,5.9213
5820,4.5641
2476,4.8106
5821,4.0691
5822,2.4067
5823,2.2869
7361,3.7654
7137,2.4206
7138,1.5418
2722,16.7994
3470,10.9468
3471,4.6594
3472,4.4221
3473,4.2953
3474,4.3742
3475,3.5345
3476,5.6791
3477,2.6187
3478,4.0728
3479,2.5643
3480,1.8417
3481,3.5036
3482,3.7122
7362,1.6792
7363,1.6098
4279,4.668
7364,1.5212
7365,1.6379
5222,2.5214
4833,4.5975
7366,1.6819
7367,2.3213
7368,2.305
4280,1.6612
7369,2.6869
7370,1.7629
7371,4.662
7372,1.7254
7373,1.8337
7374,1.779
5749,6.9122
4832,5.6291
7375,2.2861
7376,1.7227
7377,2.6895
7378,2.9042
4818,2.3072
7379,2.7708
2464,2.6223
2466,3.3396
2467,4.4155
1164,6.5315
1165,4.8645
1166,3.4909
2468,1.6315
2469,5.8595
2470,1.5611
1130,4.9953
1131,1.6535
1133,5.7362
1134,7.75
1135,4.5914
1136,7.2672
7429,1.6838
7430,1.649
7412,3.9575
7413,2.8187
7414,2.8172
7415,2.3111
7416,2.8985
7425,2.3767
7426,2.4499
7410,2.489
2013,4.0752
5657,1.6282
5318,3.9953
5658,3.0006
5659,3.7713
7446,5.1601
7447,4.2439
6801,5.8767
7448,4.4196
7449,4.7966
7450,5.1125
6998,11.2951
7451,4.7672
7452,4.5063
7453,3.4096
7454,1.6255
7455,1.6463
7456,2.7272
7457,1.6777
7458,1.7161
7459,1.6694
7460,3.1479
775,24.7691
2332,1.8011
777,4.6402
2333,7.9792
2334,2.7252
2335,3.789
2336,1.8028
7461,1.8332
7462,1.8062
7463,1.8615
7464,1.8596
602,14.2507
614,38.7398
1465,5.1455
1034,49.3811
604,21.7276
590,18.904
609,15.3352
610,12.3977
1475,13.3367
1476,10.4667
616,9.7018
618,17.4486
2008,13.7454
2009,7.3527
2010,7.7159
2011,6.9553
2012,8.8038
2014,6.4497
2015,4.6168
2016,5.4864
2017,2.5226
1054,18.5154
2018,4.7064
2019,5.154
2020,2.5888
3791,6.8248
3801,3.8302
2782,14.3758
3606,12.8489
5648,1.6807
5649,2.5903
3973,6.6222
2038,7.9595
5650,1.7439
3878,4.3372
5651,3.8439
5652,4.5239
5653,3.3504
3885,4.8028
3446,10.8366
5654,1.5977
5655,1.7021
5656,1.7265
3827,5.0762
5661,3.5124
3956,2.8568
5662,2.7404
5663,2.9244
3458,6.9024
3836,2.9303
6657,4.5393
6501,10.5411
7832,2.6914
7833,1.8464
7834,1.8296
3968,9.4831
2323,16.0385
3969,4.7284
3962,7.8229
3970,7.1761
2647,7.8047
3971,5.1516
3972,2.1981
5690,2.3977
5691,2.4712
5692,1.6576
5696,1.6054
2310,5.3213
2327,7.5539
3524,8.9685
5697,11.0381
7720,1.9173
7721,1.8829
7722,1.928
7723,1.9389
7724,1.8884
7725,2.0084
7929,1.7633
7930,2.8076
7931,1.8277
7932,1.8629
7933,1.8232
7934,1.8216
7431,1.4762
4305,5.2316
4965,1.554
7547,2.6306
7548,1.5889
7549,2.3279
7550,1.7053
7956,2.2819
6712,3.8406
4728,2.7253
8400,2.3753
8401,3.1333
8402,3.1285
8403,2.705
8404,2.7433
8405,2.6312
8406,2.7073
5455,2.7984
5456,3.4786
5458,2.7362
8407,2.1871
8408,2.1291
5457,2.9733
8409,1.6717
8410,1.6844
8411,2.3074
7670,1.7523
8412,1.7194
3959,1.6754
8413,1.7767
8414,1.8328
5983,1.5627
5984,4.2114
5985,4.1663
5986,4.2462
5987,1.9827
5988,1.5373
5245,5.5328
5248,3.875
5253,1.6251
5254,1.6645
8415,1.4117
7984,4.9375
8416,1.5062
7985,6.1644
8417,6.0707
7523,11.3897
7525,4.7372
7526,4.6783
8418,2.5597
7527,4.4338
7528,4.3737
8419,2.5319
8420,2.0782
8421,1.4369
8422,1.4696
7529,2.7644
8423,1.427
8424,4.2515
8425,3.4915
8426,3.3903
8427,1.4434
8428,1.45
8429,3.4356
1467,5.7495
1468,4.4387
1469,7.0143
1111,15.0288
2957,11.196
1984,10.8683
1986,8.5128
2026,2.4059
3012,6.466
3013,5.426
3014,5.2094
1504,6.9028
3031,12.8217
8430,1.8215
7474,2.7517
8431,1.823
8432,1.8816
8433,1.8646
8434,1.8284
7708,4.5866
2268,14.0613
2273,9.0709
2274,11.7087
2275,16.6753
2291,8.113
2292,10.541
2293,7.8054
2294,5.9429
2296,9.4604
2315,2.9287
3866,2.3813
3867,2.8967
3868,5.9397
2326,6.5304
2314,4.5717
3869,2.3772
3870,3.0705
3871,1.715
3872,3.9185
2318,2.1652
2272,9.931
2295,9.9598
7571,5.8754
5748,3.7014
7573,6.7754
7575,5.3917
7577,5.0405
7578,6.0319
7579,6.2995
7587,3.5775
7592,1.5384
7584,4.5764
7593,1.489
7591,3.2183
2297,7.0166
7155,4.4199
7156,4.4184
7157,3.8525
7158,4.7321
7159,2.7956
7160,2.6958
7161,1.572
2617,6.5686
7139,1.7507
7140,1.6343
7141,1.7338
5161,3.716
7205,1.7892
7227,6.8313
7228,4.236
2438,2.7166
8435,1.7776
3550,11.268
3602,13.1738
2780,7.795
4940,3.7499
4957,1.7737
6881,1.7694
6882,1.7808
6883,1.8033
6884,1.7736
1174,3.7569
1176,1.6976
2526,1.6594
2532,3.517
2533,2.5692
2534,1.6411
3447,15.0436
4286,3.9812
4287,3.3685
4288,2.4604
4289,3.503
4290,1.7299
4291,1.7125
4292,1.6716
4293,1.7857
4294,3.2971
4295,3.2383
4296,3.3306
4297,3.3123
4298,3.3843
4299,3.2242
9043,1.774
9044,1.7236
5214,1.9167
3100,3.9609
4717,2.4294
4719,4.5894
4720,2.3938
4721,2.3734
4722,2.4315
4723,2.3609
4724,2.3363
4725,2.4224
4726,2.3981
4727,1.6402
4729,3.7757
4730,1.6435
4731,2.5876
4732,2.6984
4733,1.7406
4734,1.676
4736,1.809
1414,15.4497
1473,18.6311
1983,4.7283
1985,2.3674
1987,3.5963
1988,5.3253
1123,6.3553
1646,3.7106
1989,2.7046
7475,1.8237
7439,3.1037
7440,1.6803
7441,2.3688
7442,1.6302
7443,2.3697
7476,1.831
9151,1.8257
9152,1.7717
9154,1.8213
9155,1.884
9156,1.8832
1638,12.5429
3789,3.8054
4880,4.635
4650,5.4998
4884,3.7326
4651,6.0102
4652,6.6937
4885,5.5984
4300,7.7386
4303,6.6301
4886,2.246
4306,3.9003
4887,2.344
4654,5.3613
4301,6.5547
4302,6.6566
4304,2.974
4658,4.6483
4890,2.4394
4891,3.3875
7040,2.7375
7042,3.4459
7043,2.7782
7044,1.7869
4103,5.6067
7045,2.5193
7046,2.8163
7047,2.6262
4104,3.1882
7048,1.8478
7434,2.7382
7435,5.2293
4895,3.1382
5483,3.8308
5484,1.8719
5485,1.8719
5486,1.9138
5487,1.8699
7051,3.764
4101,3.6826
4105,2.3465
4106,3.1064
4107,3.1357
4108,1.6349
7053,1.7011
596,9.1451
7436,1.7934
7854,2.9085
7855,4.2546
7856,2.2957
474,2.7069
475,2.8091
476,3.467
477,10.0162
478,3.1623
479,9.1217
480,4.6038
481,2.6448
482,2.7109
483,4.4606
484,2.7952
485,1.8026
486,1.791
487,2.7838
488,2.4224
489,2.4387
1898,14.4469
2553,2.8867
2554,3.3667
2555,2.587
2556,2.5974
2557,4.5887
2558,1.8496
2559,1.7835
9352,1.9171
9353,1.9887
9354,1.903
490,2.4831
492,3.8605
494,3.1048
495,3.0671
496,1.7709
497,1.7366
498,1.7651
499,1.8204
500,1.6846
574,1.5893
576,2.321
727,9.8105
731,3.2193
732,3.7469
733,3.3734
734,3.571
735,4.3374
736,3.1787
737,2.3913
738,4.2471
739,6.0589
740,2.2941
741,4.0707
742,1.5251
743,1.5927
744,2.2724
745,1.6843
746,2.5172
981,31.1277
982,9.0343
983,1.7717
984,6.3658
985,6.0452
986,4.5079
987,3.5496
988,6.9554
989,5.7924
990,15.1634
991,7.4654
992,6.3857
993,3.42
995,5.8267
996,11.0284
997,3.6144
998,3.4169
999,4.3434
