Node,WIC
163,5.9678
164,1.9966
165,10.3821
166,13.1275
167,11.7727
168,14.6155
169,9.1848
170,10.8628
171,1.6963
172,11.6079
173,15.6588
174,5.34
175,14.201
176,9.3094
177,10.1205
178,9.0391
179,5.4756
180,5.5131
181,13.6158
182,5.3074
183,13.6593
184,13.1129
185,16.2025
186,10.6316
187,10.0672
188,12.3706
189,4.8373
190,16.4556
191,46.0833
192,1.9166
193,15.0603
194,15.5293
195,27.0667
196,12.0402
197,10.7067
198,14.4024
199,10.6354
200,15.5254
201,24.4905
202,12.054
203,6.4342
204,15.0451
205,11.7084
206,24.2886
207,11.4975
208,19.0626
209,11.0203
210,29.4395
211,11.9628
212,13.259
213,7.1217
214,15.8006
215,8.868
216,12.0531
217,15.0393
218,36.6227
219,18.889
220,8.6064
221,24.194
222,5.3914
223,9.6451
224,20.094
225,17.8199
226,3.2267
227,4.2331
228,5.8454
229,5.0963
230,2.9718
231,3.9176
232,18.1319
233,2.2441
234,8.1281
235,10.1863
236,12.648
237,8.8168
238,2.351
239,20.7685
240,13.9562
241,21.7042
242,16.1989
243,9.917
244,20.0477
245,9.8382
246,23.8791
247,6.206
248,6.2187
249,2.2586
250,4.3012
251,3.2525
252,4.4938
253,4.0298
254,7.0851
255,5.6814
256,7.4794
257,10.7252
258,8.9145
259,9.7091
260,10.1645
261,8.4818
262,13.2202
263,11.5386
264,10.4387
265,7.9538
266,9.4134
267,4.7339
268,7.1697
269,12.9569
270,1.2502
271,11.3465
272,17.8821
273,13.3098
274,7.8823
275,8.8425
276,1.6046
277,7.14
278,1.6116
279,5.5994
280,8.5039
281,1.1835
282,1.2637
283,13.3369
284,7.7444
285,9.6738
286,7.4653
287,7.5838
288,9.3744
289,6.3359
290,6.6574
291,2.5948
292,22.2977
293,5.6636
294,11.7716
295,5.966
296,12.0816
297,8.5766
298,6.6653
299,5.5489
300,10.522
301,6.7314
302,8.5718
303,6.9474
304,4.6353
305,8.4832
306,6.8955
307,9.5119
308,13.2468
309,7.3281
310,2.9382
311,5.6156
312,2.2197
313,1.8019
314,11.3068
315,3.459
316,3.6558
317,5.9611
318,4.2492
319,3.8743
320,1.5059
321,3.937
322,2.8197
2483,4.8215
3197,9.3594
1311,104.0594
3387,3.4849
3538,2.9831
3070,4.4485
2347,14.2294
3541,8.038
2857,8.6411
2871,10.8655
3392,5.2294
3071,7.3748
3470,3.9439
3543,6.0318
2998,5.8828
3201,2.8769
356,15.7003
410,12.9972
3743,5.1467
3199,2.2723
3744,7.0917
3185,5.8788
3098,5.0762
3194,3.2905
3203,1.2157
463,10.8146
1278,50.4824
882,34.5752
1078,6.1625
2053,12.8582
1550,13.1993
1587,15.1965
1333,24.8461
2057,20.5422
2058,7.7154
2062,15.7814
438,37.5149
1534,12.1545
2066,43.3716
2067,7.4059
2071,10.2879
2271,4.7345
2887,5.2173
2888,5.4204
2889,5.4786
2896,4.5065
2943,4.2444
2854,14.2987
849,24.5048
3362,3.1353
1820,11.7755
1518,4.3189
1668,17.7325
3417,3.4666
3418,6.5032
3419,3.4846
1502,8.8786
1650,5.032
3371,13.8776
1062,9.7072
3420,2.2863
3421,1.5768
2786,15.722
3422,3.5167
2774,5.293
3423,1.5872
1364,14.9501
1651,3.6998
1521,2.3547
1522,1.9872
3424,4.0621
2101,21.8535
3425,2.4849
1430,4.7704
2794,7.5499
3426,1.4971
3427,6.9008
3428,2.3637
3429,18.7038
2490,8.5948
3430,14.4339
3431,6.1532
3432,4.6609
3433,7.2334
3434,2.3102
3435,2.889
3436,2.3301
3437,7.7985
3438,1.5326
3439,3.5365
2111,18.0059
732,7.0218
1654,2.9569
2115,5.8295
3440,7.2722
3348,5.3149
595,5.0902
3441,4.557
3442,3.7831
3443,3.5634
3444,1.4683
3445,1.4308
3446,1.548
2132,28.586
3447,4.4816
3448,2.7777
1996,16.6189
3399,6.4059
1332,43.5956
1484,19.5209
893,19.8634
3449,1.5527
3450,4.2739
3239,6.2853
1970,24.9276
597,12.2564
3451,3.6173
3452,8.201
3453,1.9582
3454,4.5889
2779,4.2101
3455,2.2577
3456,1.5182
3457,7.2224
3458,1.7553
3459,5.6863
3460,4.3514
3461,1.5605
2158,23.5211
3462,5.7046
3463,8.1743
3464,11.6923
2329,19.9553
3465,7.8646
3466,2.4245
3467,7.9131
3468,4.0575
1556,5.3303
1079,4.1368
3469,6.793
1400,10.6999
2338,11.1912
3471,9.8749
3472,3.0644
1903,19.5605
3473,12.0079
3474,8.9329
1562,10.662
3475,1.6367
2791,2.9378
3476,8.2513
3477,1.9722
3478,17.9717
3479,4.9655
3480,2.8479
3481,4.007
3482,3.421
3483,4.0713
1405,58.2409
1582,5.598
1406,57.5101
2007,17.1936
3484,3.7306
3485,7.3918
3486,2.2816
3487,5.3428
2787,7.3837
3488,2.1564
3489,5.0325
3490,4.2329
3491,13.4937
3492,3.1019
3493,6.5508
3494,2.82
3495,6.228
3117,11.3119
3496,2.1074
769,19.1944
3497,9.4101
3498,1.4788
3385,4.5225
2316,8.5953
3499,1.4281
3500,8.0864
3501,5.3841
1577,14.4595
3502,4.5621
3503,6.1391
3504,3.5514
3505,2.5705
3506,2.6001
3507,2.9334
3508,12.1219
1571,15.413
3509,1.6054
2206,45.1297
3510,3.2266
3511,3.5725
3512,2.1248
3513,3.3732
3016,13.2329
2287,19.1359
3514,2.1135
3515,5.1002
3516,2.283
1465,8.549
3517,5.5306
765,8.8761
2590,3.3535
3518,4.8039
3519,4.7932
3520,2.1838
2484,8.9569
2784,9.1094
3521,3.5271
3143,4.7419
3522,2.182
3523,5.08
3524,3.4935
3525,2.4264
3526,8.7053
2499,8.4764
2276,15.7717
3527,4.7947
3528,4.783
2482,9.6521
3191,9.3577
3555,6.2351
3190,13.7586
3569,3.5483
3196,5.0983
3187,6.2024
3560,4.6399
985,64.7507
1436,32.148
1950,15.0356
1835,5.8868
3765,4.3837
1966,6.8761
3766,3.715
3533,3.8604
1596,22.3026
2783,5.0756
3767,4.0921
3768,2.4179
2322,9.1311
2160,10.7239
1674,3.3798
3769,9.2927
3770,11.4399
3771,4.1603
2332,18.7876
2772,7.3569
3772,4.4385
841,11.8235
3773,2.228
3774,4.8381
1036,49.9877
2928,4.2043
3775,3.6641
3776,4.9954
2537,14.3768
3554,3.8308
3192,10.7955
2439,6.0902
2639,13.6064
3195,9.2446
3571,5.8564
3557,3.7523
3558,6.1945
3572,6.3497
3559,3.1874
3268,11.6653
3563,1.7268
3193,3.9219
393,13.3896
3562,4.924
3188,6.6163
3369,7.2465
421,15.7821
3556,2.1559
3745,1.2857
3746,6.1772
2637,4.0781
3095,2.9333
456,5.5285
3186,3.1483
3099,2.3248
2367,17.6034
379,9.6804
864,22.0945
3305,20.8884
869,26.9618
658,23.6853
3308,22.0418
3309,19.7872
863,24.4373
4828,9.7512
870,27.6344
3310,19.6148
4815,8.5369
4814,6.2522
464,21.8975
411,18.5538
4155,10.8411
4854,6.3936
656,13.3455
4057,6.3765
4817,5.9121
4826,6.1205
860,12.9398
650,6.3296
3302,7.7145
651,9.9216
4812,5.8574
861,9.3656
4054,7.4504
4861,5.4903
862,11.1103
652,12.2573
653,7.2738
654,9.6113
655,5.3011
4864,5.7804
4816,6.9028
4818,5.6597
660,5.667
4830,9.0476
4879,2.8798
3304,7.2816
668,8.2231
4866,6.2168
657,5.8664
4780,5.0569
4877,3.529
4858,4.9299
4880,3.2269
4819,11.0119
4821,6.7647
661,6.8427
662,6.1113
3303,7.0636
663,10.0811
588,4.049
4220,15.8512
4857,6.3216
4073,5.8371
664,16.1953
666,9.9564
3307,20.3606
1209,2.7061
4841,3.5735
4838,5.4481
665,15.0163
4842,7.5958
4837,5.8617
4856,5.1458
4820,15.9104
4860,6.0288
4264,7.2963
4878,3.3608
4551,5.7233
4822,8.2097
4777,7.337
2122,8.8211
4084,9.2014
4077,8.425
4778,6.5032
868,19.3331
4823,7.4732
4088,8.0036
667,5.9398
4874,5.5693
3311,15.5724
4089,10.3204
4859,6.7887
4882,2.1091
4875,5.7595
4855,4.4997
4811,5.182
4813,7.1176
4862,3.637
4863,8.9389
872,12.6982
4867,1.7562
4868,7.7863
4834,7.8054
4865,2.6767
854,6.4798
874,12.8072
4870,4.4954
4871,2.9377
4872,2.5857
3731,5.687
4873,1.8097
1982,11.0271
4076,7.2894
3189,7.0465
822,2.7655
611,9.0524
4099,5.6054
504,4.8352
4129,3.6201
4876,4.5828
4835,4.3876
4883,2.6542
4884,1.2597
880,23.0459
4869,1.9481
762,11.922
3091,3.8186
424,4.0546
824,7.5577
4061,5.4288
4825,7.0698
4827,6.4688
865,9.8349
871,10.6484
365,10.2691
3297,10.5557
392,13.8824
3293,6.044
447,6.9824
3561,7.6809
1869,22.8206
1921,20.4116
1924,14.465
1874,9.1708
1888,12.965
1901,14.024
3109,5.4137
3113,10.211
1929,7.9831
3118,12.2936
3958,4.6035
1919,7.2223
437,13.0137
3964,3.0758
1920,11.5949
3965,15.8742
3959,12.0103
1895,12.9935
3960,3.7236
1887,6.9928
1906,15.2666
845,13.081
2247,6.5154
1871,13.959
1872,6.479
1880,11.2555
1893,6.6087
1878,12.9566
1913,11.1487
1911,12.3557
1933,7.3664
1881,8.6866
1897,8.1159
1916,14.1861
3114,6.4698
1907,12.4039
3121,5.5518
3122,2.6715
1894,7.9651
3123,2.4219
1930,4.8551
1900,10.9522
1889,7.125
3124,2.7571
1899,7.3806
3119,3.8843
3116,6.6355
1932,6.106
1925,8.5723
1902,7.0875
1892,7.1948
1890,5.7349
1912,7.9228
1870,10.0863
819,10.3882
1873,3.6143
3108,9.119
1882,3.1318
1883,5.9871
1885,6.4056
1886,2.6778
3110,3.6495
3111,3.0813
426,6.3443
3112,4.0877
1904,9.1957
1905,5.825
3115,3.7332
1908,7.984
1910,5.9791
1917,5.0441
3120,7.0687
1918,8.3479
1927,6.4059
1928,3.2859
2566,3.4577
2568,16.9721
815,22.3879
1733,10.2308
2592,8.2549
1868,2.6147
1524,12.0127
1884,3.5277
1931,8.2315
1926,4.2235
440,6.1484
3301,6.5974
3094,3.4379
3087,6.4133
358,20.5759
3198,7.3962
986,27.8355
3747,18.5087
3748,7.1926
3749,10.0637
3090,6.0009
3079,3.649
3088,8.7455
3080,5.0122
3089,6.938
4342,5.5058
4343,5.9716
4344,6.4985
4345,6.5282
4346,5.2489
4347,1.3109
4348,5.6704
4349,6.5171
4350,8.268
4351,5.6441
4352,6.1725
3078,2.2012
3084,3.6209
3085,3.2501
3081,2.8783
3086,2.0085
3083,5.4111
3092,3.0861
3082,5.3691
3097,1.942
2093,9.8463
2096,33.7687
2097,12.0231
2399,8.9651
2404,40.2657
2116,18.7089
2407,32.6925
2119,13.8921
2120,49.066
2184,66.751
2233,11.9234
3565,8.4411
2196,24.502
2151,9.5272
3566,6.8641
2211,40.1585
3208,5.7699
2388,16.0341
3567,14.143
2179,20.6489
2127,27.2755
2180,33.2616
2156,12.4707
2220,17.3592
2210,22.4542
2192,21.2079
2431,18.0994
2218,34.4235
1350,33.0669
2436,41.5201
3568,9.9207
2216,33.1712
2197,69.336
2421,20.8502
3339,9.8464
2169,48.3863
1413,66.7044
2638,4.0821
362,6.2313
394,3.1791
3653,5.5617
4353,7.9246
3597,7.5279
4354,5.6071
2229,19.7009
2149,28.039
2137,27.1182
2128,9.9771
1251,9.2157
2224,11.1936
3908,6.7112
4355,4.3229
3910,8.7965
4356,9.16
1274,13.2651
1276,28.6062
1277,8.0097
1279,27.5919
1280,16.5449
1282,17.9973
1284,12.2495
1287,21.5691
1313,12.9385
1362,6.5158
1503,2.3573
1301,43.416
1519,6.8577
1314,19.6673
1443,5.8448
1520,12.1612
1365,6.6357
1367,4.1868
1523,6.7458
1525,1.4484
1444,25.0172
1526,8.9265
1527,3.8261
1368,13.5164
1369,9.3125
1316,32.9485
1432,5.4134
1528,4.114
1371,4.6729
1529,9.2655
1470,9.5806
1359,3.3231
1317,9.229
1372,20.8799
1530,6.4485
1531,18.3527
1532,7.8339
1533,1.9447
1329,3.1551
1374,19.469
1375,12.7281
1535,26.6849
1536,9.082
1351,7.1403
1537,1.8043
1538,6.3378
1539,5.6586
1540,8.6968
1378,8.0728
1293,30.5768
1379,10.0481
1460,9.547
1541,4.5787
1380,12.3879
1381,10.3883
1542,10.4004
1303,135.5289
1384,6.4184
1543,3.4169
1340,16.8083
1341,23.8687
1385,2.2351
1513,15.6099
1290,16.5322
1544,5.1193
1471,10.1103
1388,10.4552
1324,11.76
1389,6.2958
1515,13.0798
1437,12.4195
1320,17.496
1545,9.8902
1546,4.563
1547,7.5552
1323,17.7412
1391,5.5668
1548,5.5322
1549,5.6353
1392,14.7034
1452,5.8082
1330,26.8608
1551,12.0284
1552,4.1375
1395,12.8647
1507,5.0551
1322,13.2948
1396,5.2613
1397,9.6016
1553,8.6045
1554,12.5633
1555,4.1915
1398,13.0045
1304,7.2317
1557,13.759
1558,6.3413
1559,10.2847
1342,7.3825
1344,10.1648
1349,26.5859
1358,15.7925
1560,1.8462
1561,5.1224
1563,7.7329
1305,19.4159
1319,29.8135
1505,13.1073
1448,10.2951
1417,13.0863
1408,9.088
1425,11.6079
1339,10.3292
1564,6.8237
1565,12.0409
1566,4.6811
1567,9.7006
1568,3.5756
1321,31.8645
1516,10.7668
1353,4.6534
1427,4.302
1569,7.8717
1570,4.9476
1442,4.1619
1424,4.0645
1572,7.2493
1306,48.7787
1336,6.7514
1420,9.4325
1573,6.1854
1343,25.8222
1288,12.635
1415,5.3622
1574,8.842
1575,4.562
1297,10.3663
1327,9.7944
1495,24.8244
1422,14.4873
1473,13.5991
1576,9.0939
1337,47.3668
1338,13.9858
1578,3.0562
1354,27.2798
1428,16.7553
1309,6.7901
1356,17.6779
1579,6.8184
1426,14.3173
1347,6.1285
1348,20.4307
1412,6.8274
1580,8.2006
1581,12.9504
1294,18.1798
1419,6.4607
1352,2.4629
1583,12.4332
1584,5.1584
1308,22.1105
1585,11.3808
1586,6.6301
1409,10.3699
1514,10.3527
1588,2.6498
1589,4.5547
1590,1.2752
1421,6.1663
1511,16.395
1591,8.8195
1312,4.7501
1592,4.8958
1593,6.3378
1346,19.3548
1594,3.5974
1595,3.8203
1296,10.1197
1357,12.8425
2541,18.8686
3202,2.7927
3096,2.0175
3570,2.8022
3093,4.1307
4357,11.1828
4358,3.4756
4359,4.8875
4360,6.055
4257,4.317
4361,3.2898
4362,5.0759
3106,6.1181
4363,6.1261
4364,6.1872
4769,3.253
4770,3.6686
4771,2.3934
4772,2.7678
4773,2.3988
4774,3.2173
1141,20.6817
3360,8.1456
4030,3.9158
3368,14.7275
4050,2.7188
4051,4.0588
4052,4.3724
4053,3.0041
4033,8.7016
4055,1.978
4056,2.9912
4058,2.1197
1458,2.9781
4059,5.3669
4060,2.7615
4036,5.8842
4037,5.2419
4062,2.7284
1656,2.719
4038,8.0779
4063,4.7179
4064,2.7792
4065,2.0258
4039,4.3068
4066,2.0259
4067,2.0526
4040,3.8529
4068,7.0722
2446,4.6855
4069,1.5832
4070,2.2042
4071,3.4948
4072,2.268
4074,3.013
4075,1.4567
4046,5.4941
4078,1.4366
4032,8.1162
4079,2.3164
4080,1.5803
4081,2.7376
2504,2.8083
4048,4.6342
4082,1.9828
3367,16.6607
4042,8.1666
4041,4.6806
4043,5.9831
4083,2.3106
976,7.8758
4085,2.0747
4086,2.0891
4049,4.0052
4087,1.9804
4044,3.3155
4090,2.1898
381,11.8399
414,23.5686
431,4.8729
3266,6.0419
448,6.8993
3281,8.4673
422,12.043
408,13.1075
3282,8.8902
416,14.219
3276,4.0289
385,15.1167
395,10.6998
363,13.3695
3283,9.2465
435,5.6991
409,6.4298
3284,8.7383
376,7.9969
361,13.9043
3289,8.2167
3298,4.6275
366,6.5035
369,12.512
3287,10.3986
3294,5.648
3295,8.4317
3299,7.1762
401,5.197
3313,4.4626
405,10.4138
3285,9.8573
3288,6.1132
3323,3.9678
3292,5.8828
3290,6.4955
3325,3.347
2477,7.51
3286,9.2745
323,7.4458
328,11.9421
329,9.0498
332,7.0468
333,6.8954
423,6.269
360,9.8892
432,2.8645
433,8.0445
434,10.5748
436,4.1709
375,6.4188
388,9.3803
389,10.5562
335,6.9486
377,11.9786
347,5.4976
373,4.3062
396,12.8911
439,10.9426
351,2.8692
397,6.5326
378,11.581
441,6.1445
442,5.3196
402,4.6324
443,11.9795
444,4.5203
445,11.6793
446,13.0033
370,12.3896
412,14.7661
449,4.6566
450,10.1525
451,3.7465
417,6.2332
452,6.9763
419,4.491
420,16.1872
3291,4.6151
342,7.87
3296,3.4485
3300,5.6332
326,11.5192
3279,3.5628
374,6.9382
3270,11.1958
3312,3.4634
3040,6.0567
3314,3.3831
3315,5.0263
3316,2.3625
324,8.0598
339,6.2131
368,5.0901
372,4.4102
407,6.0415
364,7.4888
340,5.4868
413,10.0084
404,5.9783
406,10.4455
3274,4.212
400,5.5436
3280,2.6422
1953,21.3329
430,3.5445
357,14.2481
380,4.023
398,14.8601
325,3.881
331,11.9615
390,5.8825
341,4.6036
391,2.9834
344,4.7491
3273,1.5937
418,3.7591
3263,11.7387
2052,68.5326
2063,20.4703
2098,10.4147
3326,12.298
3327,12.0295
2397,11.0452
2107,44.8974
1479,34.3661
3328,4.5748
2117,23.9296
3329,11.4825
2121,6.2596
2123,24.3699
2135,15.0705
2191,9.594
2140,19.5994
1438,21.9384
3330,11.5313
1462,15.813
2417,13.5821
3331,5.5613
3332,3.2809
2138,26.1515
2141,9.8835
3333,7.2
3334,9.1815
2418,18.5718
3335,5.2319
2426,10.0008
382,7.6506
3336,7.9462
3337,3.0069
2387,6.2773
3338,9.9413
2381,5.1265
2433,14.01
2217,9.8373
2419,6.1699
2437,11.9935
425,4.2987
3277,3.4957
2076,13.3483
349,2.0729
3340,9.933
2065,12.7968
2068,12.5383
3819,2.2488
3911,7.118
327,4.1387
359,42.2827
367,7.207
371,5.4733
383,1.9762
384,4.1586
386,4.3079
387,2.6731
334,5.4801
399,2.447
403,9.0868
415,32.119
3265,6.8759
3267,7.5888
3275,6.5583
3261,5.4064
3262,6.1147
3264,7.7654
353,4.3409
427,2.3983
3269,5.7323
1200,24.5523
1272,5.8761
3271,2.7981
3272,23.0428
1601,13.3919
2885,5.4438
3341,4.2941
330,3.5074
2636,3.4859
3403,7.5033
3414,11.0133
3003,7.9222
3066,8.3481
2991,6.4421
3046,10.2968
3396,14.4424
3408,11.1345
3412,6.5283
2847,5.2911
2077,10.1797
3394,8.9383
3402,5.5994
3547,2.1363
3401,4.5707
3395,5.362
3398,5.1028
2237,3.842
3393,6.835
2261,8.28
3752,2.6736
2956,9.6325
2957,9.6816
2858,11.4203
2859,12.2215
2839,8.222
2846,10.9375
3067,5.75
5249,1.5719
3532,4.7161
5250,1.5361
3540,2.6001
1326,31.001
3149,16.6363
1076,12.4584
4390,6.8448
2344,13.7945
1699,14.9455
3153,17.8295
4584,7.1636
2879,5.0328
4585,2.067
2167,16.9707
2083,16.2336
2246,14.0956
3718,7.8203
3182,8.082
2205,9.9122
2084,10.2802
4586,4.8793
1038,7.6927
3755,8.4568
2869,7.2792
3550,3.8347
5315,1.5674
2838,16.9445
2824,16.5809
2825,9.1319
3415,6.3942
3404,7.7395
3405,3.5561
2961,7.6839
1718,7.7972
3406,5.3576
3407,4.006
2389,9.8321
3409,3.5409
3400,4.388
3411,5.1578
3413,2.4454
1800,6.6843
3416,3.1893
2976,7.466
3389,3.1843
3703,14.8934
3711,19.8986
4589,9.4228
4750,11.7506
846,22.681
4581,7.0137
4499,16.5132
2253,18.218
2255,21.1986
4594,8.375
3545,2.7345
3546,1.6303
3548,1.5374
3549,1.5489
2150,3.1899
3551,3.4635
3552,1.5364
345,9.3176
2265,2.6113
2714,10.9027
4595,1.4911
2882,7.5076
2181,8.4496
1383,6.7877
2969,9.5632
3534,3.2618
5302,2.173
3388,3.68
3410,4.9729
3045,3.6042
5232,4.7557
4887,2.9387
2766,4.5389
2773,8.3072
2775,12.1333
2776,3.7859
2777,17.4164
2778,1.6657
2780,6.4935
2781,7.585
2782,4.5943
2785,17.5785
429,5.0803
4554,2.8282
5357,3.4308
5358,3.4715
5359,3.8123
5360,2.1358
5361,2.788
2289,10.8227
1838,7.7319
2291,9.3434
2292,4.5804
2293,2.5167
2295,14.7454
1848,11.5085
2296,11.4086
2297,15.6651
2298,4.4466
2300,12.2339
2301,5.3073
2302,3.3515
2303,10.4309
2310,7.5006
2313,8.2037
2307,19.3937
1847,12.8469
2312,15.6153
1851,8.5644
2308,21.7805
1853,4.8267
2311,8.6555
2305,8.5574
1861,12.4405
1843,7.6831
1855,9.987
350,2.774
4973,4.7103
4904,5.6805
4682,3.9982
2640,9.0092
3200,1.6449
336,7.9694
337,6.375
338,7.7597
455,1.729
343,3.4958
354,5.1008
355,2.7411
3240,4.7048
3238,4.4691
2540,4.9807
5264,6.1097
4619,11.5566
5266,7.7164
5267,4.3013
4692,9.1358
5268,7.6906
5269,10.9704
4684,7.2991
5270,9.1669
5271,9.5602
5274,7.4535
4683,7.3963
5283,4.5147
5277,7.2458
4886,4.1539
4685,3.8535
5278,6.2981
4689,8.7202
4688,8.1134
5292,1.3072
5598,2.1283
5599,2.069
5600,2.1236
842,3.3213
5276,5.5937
5282,4.0107
5280,5.9284
4679,6.523
5273,2.1757
5285,3.123
5288,1.927
5289,2.2782
5290,2.3842
5281,2.7714
5275,4.7668
5291,2.7894
5286,2.1895
5265,4.5764
346,2.1919
348,2.2538
352,3.8561
428,3.1803
453,15.9009
454,16.5922
721,66.9627
953,58.8524
712,10.0334
2048,9.6781
4457,6.4909
2878,5.7595
1805,7.9441
2092,2.9312
1968,16.5011
2443,10.7218
2444,7.1866
2445,4.7017
2447,6.3185
2448,5.6521
2449,4.4877
2450,7.5546
2451,5.9278
2452,9.8157
2453,10.007
2454,6.4374
2455,1.6277
2456,2.4381
2457,3.6453
2458,6.3565
2459,4.6566
2460,6.6509
2461,11.2844
2462,2.0878
2463,8.6776
2464,11.2585
2465,4.4468
2466,9.7349
2467,9.8747
2468,3.4406
2469,7.3483
2470,3.0565
1667,6.7742
2471,8.1407
2472,3.4843
2473,8.1536
2474,8.5603
2475,6.7491
2476,4.2592
2478,6.2164
2479,8.6107
2480,9.4508
2481,5.3076
4702,10.8436
4704,7.9688
3306,8.0474
4850,3.1702
4708,5.234
4707,2.5554
4851,6.05
458,9.2448
459,33.8901
460,29.2733
462,38.5203
465,32.6601
466,36.4379
467,11.9982
468,9.6553
469,6.4964
470,17.7058
472,40.0108
628,7.1731
606,20.6246
481,15.0018
688,5.5107
825,7.955
473,4.9531
495,6.4992
496,7.3959
497,14.6422
2511,5.7472
506,8.2494
635,2.6086
508,6.1207
509,21.5372
510,1.8562
674,7.1404
511,3.5667
596,11.8951
512,9.1004
513,6.3993
514,11.1298
484,13.1781
2512,3.8033
517,5.7589
518,12.9442
519,4.5009
598,4.8433
521,7.9698
671,3.2685
522,7.9395
2513,3.7275
2514,3.7427
2515,3.4033
526,5.0062
527,15.2159
487,27.2184
528,17.7438
538,8.9799
531,6.1311
533,10.0533
600,7.0718
2516,3.6779
534,8.538
587,4.6577
536,5.8188
530,6.5663
608,10.6741
540,9.7369
523,4.521
480,5.9496
599,5.5443
542,8.679
637,4.715
492,12.4489
601,3.605
2517,1.2445
543,13.4936
493,13.7679
1702,9.7808
856,1.7161
2518,4.9151
488,11.3528
649,4.1913
548,3.2701
640,4.9565
549,15.9094
2519,3.5097
550,5.3778
478,7.3557
552,5.6132
553,6.8958
555,5.2511
502,7.7386
603,9.0455
556,10.9286
557,4.824
558,9.1975
567,14.3552
566,5.8366
482,6.4745
562,3.5598
568,17.0995
490,8.8007
569,12.3566
570,11.362
571,3.8424
2520,5.3962
575,5.1499
576,5.7809
2521,5.2542
579,4.3907
580,6.512
675,3.2402
581,5.1261
582,20.0083
647,3.98
584,3.9124
643,2.8343
586,12.8192
605,6.0367
479,8.1317
589,11.2485
500,15.4842
2522,3.4062
485,6.6834
648,6.2689
644,3.0567
585,4.489
593,12.7116
672,2.813
691,3.0471
857,8.8093
573,4.301
2285,7.4365
1914,10.0867
5035,10.4525
5544,2.2201
2700,1.9884
5037,6.5755
5036,4.3887
4245,1.6024
5339,1.7172
5340,3.3651
5341,4.3117
5342,1.6861
5710,1.3618
4706,3.0795
539,4.9444
3324,2.7824
5034,2.6942
3077,5.467
4775,2.9467
4703,3.1619
1486,22.148
1493,17.1407
873,10.3174
2125,15.5416
2173,18.9036
2145,14.8166
2204,12.6841
2183,17.7989
2227,9.2771
2225,15.9672
2414,10.6414
3591,3.5921
3278,5.9546
2873,2.2902
2988,2.3506
2989,3.5684
2830,3.3619
3531,4.0445
3535,1.5692
3536,3.7047
2231,4.1264
3537,4.869
2997,4.2707
3539,6.1295
3542,2.8779
3544,12.9301
4705,3.4639
2209,19.2965
2152,22.2111
1879,10.2193
1875,13.0555
1922,4.4172
1023,10.9968
2343,4.1545
2262,3.1224
2345,3.8949
2346,6.2495
1710,8.0509
1725,6.2287
2268,4.582
2348,9.4816
2349,6.2832
1763,4.4164
2350,4.8948
2351,5.2786
2352,2.7938
2353,2.5157
2354,1.5012
2355,2.919
848,25.8989
1810,5.3961
2356,6.3288
2357,2.4988
2358,7.2655
1815,22.5595
2359,2.5331
2360,2.1421
2361,2.0668
2362,1.5332
1080,8.8816
2363,6.8605
1794,8.226
2364,6.4378
2365,4.7375
2366,6.7826
2368,5.7086
2369,7.8385
2370,3.2698
2371,5.5709
