Node,WIC
211,3.5314
212,3.0868
213,4.609
214,3.0797
215,4.2969
216,3.1556
217,8.8381
218,2.6403
219,2.5967
220,1.5072
444,1.6089
445,2.7972
446,2.8341
447,3.4135
448,2.2354
535,5.7943
536,5.2753
537,5.9184
538,6.3562
539,2.4761
540,2.4859
541,3.9871
542,4.0101
543,4.0216
544,4.0359
545,2.4802
546,2.5304
286,8.9712
302,4.4161
305,8.2611
435,2.745
436,3.5168
469,2.2952
470,2.3058
471,3.6787
315,2.821
472,2.285
231,2.2707
232,4.3002
233,1.8063
234,1.7546
407,4.4556
409,3.1235
410,3.1561
411,3.1166
236,2.256
237,2.2395
238,2.2528
239,7.783
240,4.3461
241,3.9755
242,2.2382
243,6.7722
244,4.4076
245,4.8134
246,4.4038
247,2.5659
248,2.1518
249,3.5823
250,4.4369
251,3.568
252,3.5785
253,3.4904
254,3.5096
255,3.4921
256,3.4913
257,3.4682
258,3.4929
259,2.7871
260,2.828
261,2.7862
262,2.8289
263,1.4673
264,2.1926
265,2.2207
266,2.9194
267,2.942
268,2.9337
269,2.9689
270,2.2494
271,2.2616
272,2.2447
274,2.779
275,7.6817
277,6.7833
278,2.0766
279,4.0014
280,2.7767
282,2.3037
283,2.3261
284,3.561
287,2.356
288,2.3974
289,2.376
290,2.3684
291,2.8793
292,5.5919
293,2.3917
294,5.6012
295,3.1419
296,8.8307
297,3.0968
298,3.6342
299,3.0643
300,3.1497
301,2.2347
304,4.0569
306,2.1312
308,2.2767
310,6.3547
311,4.0338
312,2.1123
313,2.8598
314,2.8041
316,2.6262
317,2.3023
318,2.3325
319,1.7887
320,2.4188
321,4.053
322,1.7653
389,2.6781
390,2.7111
391,2.7352
392,2.2182
393,2.2769
461,4.1766
462,2.2756
463,3.7556
464,4.838
465,3.418
466,2.3111
467,2.9831
468,2.3011
437,1.6265
426,3.6761
427,3.3406
428,3.2038
429,3.1391
430,3.1824
431,3.1383
432,2.893
433,2.8264
434,2.9179
473,2.9296
474,2.8674
475,2.8461
476,2.9422
799,2.7417
800,2.7405
801,2.7682
323,2.7347
324,2.7732
325,2.7373
326,4.5011
327,5.9974
328,2.2453
329,2.2032
330,5.0061
331,4.2648
332,3.3041
333,3.4275
334,1.6217
646,6.7731
654,4.3798
666,5.3211
864,1.6517
636,1.5426
619,3.4164
620,4.0737
621,3.491
622,3.4615
623,3.3652
624,2.9038
625,2.7979
691,3.1937
692,3.198
693,2.3751
694,2.7881
695,2.7737
367,2.461
368,3.8754
369,2.4478
370,3.2643
371,1.7421
372,2.632
373,2.6709
374,2.6387
375,2.2615
376,2.2572
377,2.24
378,2.563
379,4.067
380,2.5225
381,4.0314
382,1.7727
383,2.5403
384,2.5002
385,1.786
386,2.2465
387,2.2486
388,2.2509
394,2.2509
395,2.2581
396,2.2486
397,2.4814
398,3.2463
399,2.4582
400,1.7462
401,2.0
402,2.0
403,2.0
404,2.0
405,1.7505
406,3.2454
408,2.3693
412,1.5564
413,3.6909
414,2.962
415,2.942
416,2.9342
417,2.9337
418,3.4655
419,1.8308
420,3.4827
421,2.6636
422,1.8304
423,2.2522
424,2.2603
425,2.2329
438,2.0
439,2.0
517,1.7252
518,1.6738
519,3.7738
520,2.9612
521,3.0369
449,2.0
450,2.0
451,3.406
452,3.3669
453,3.413
454,3.4074
455,3.4306
456,3.4412
457,3.4374
458,3.3919
459,3.4536
460,3.4048
483,1.6502
687,2.5952
688,2.6546
689,2.6313
484,1.6557
477,2.4784
478,2.5038
479,2.4774
480,2.484
481,2.0
482,2.0
485,2.0
486,2.0
487,3.0
488,1.9936
489,1.999
490,2.4862
491,2.4862
492,3.25
493,1.7589
494,2.2474
495,2.2534
496,2.2531
497,2.4771
498,2.4766
499,3.2498
500,1.7631
501,2.2383
502,2.2469
503,2.2501
504,2.0
505,2.0
506,2.2537
507,2.2775
508,3.7506
509,2.6665
510,2.6323
511,2.6549
512,2.6903
513,2.685
514,2.6829
515,2.6967
516,2.6912
690,1.7349
522,2.0
523,2.0
524,3.5099
525,2.3235
526,2.3097
527,2.3178
528,2.3408
529,2.2493
530,2.2464
531,2.255
532,2.233
533,2.2546
534,2.2498
547,3.1117
548,2.3048
549,3.2531
550,2.171
551,4.6666
552,3.2146
553,2.6897
554,2.6846
555,3.1207
556,3.077
557,4.726
558,3.1668
559,3.0573
733,1.6946
822,2.7426
823,2.1907
997,2.8016
998,2.8134
999,2.7694
1000,2.7836
560,1.9906
561,3.0
562,2.0138
563,2.5067
564,2.4822
565,2.501
566,2.4715
567,2.0
568,2.0
569,4.6763
570,1.6454
571,1.6063
572,3.131
573,3.1095
574,3.104
575,3.0873
576,1.5431
577,3.6761
578,2.9364
579,2.9392
580,2.9486
581,2.9211
582,5.5017
583,3.2548
584,1.7511
585,3.7356
586,2.5221
587,2.4997
588,1.7184
589,5.8766
590,3.0234
591,3.0121
592,1.7205
593,1.7044
594,2.4536
595,2.4786
596,2.2565
597,2.2479
598,2.2417
599,2.6959
600,2.668
601,2.1967
602,6.6696
603,5.9353
604,6.7633
605,1.4614
606,6.1015
607,3.6931
608,3.7495
609,3.7574
610,3.6671
611,4.0481
612,1.9271
1126,2.9396
1127,4.1758
1128,4.2552
1129,2.9392
1130,3.5815
1131,3.5872
1132,3.4908
1133,2.2693
1134,2.3123
1182,3.057
1183,3.0048
1184,3.0342
1185,3.0342
1186,3.0683
613,2.485
614,2.4919
615,2.4699
616,2.5028
617,2.0
618,2.0
626,2.0
627,2.0
628,2.2389
629,2.2895
630,3.7476
631,2.6226
632,2.6371
633,2.6631
637,2.7568
638,2.1955
639,2.7601
640,2.2
641,2.2529
642,2.248
643,2.2443
644,5.2318
645,10.0199
647,4.4787
648,4.8056
649,6.919
650,4.2905
651,3.4418
652,3.4566
653,3.4295
655,4.4274
656,2.5946
657,2.611
658,3.3059
659,3.3208
660,3.3056
661,3.3169
662,2.6096
663,2.583
664,2.6227
665,1.5603
667,2.5942
668,2.5435
669,2.587
670,1.5139
671,2.2823
672,2.2732
673,2.1825
674,2.1785
865,3.0556
866,3.0561
867,1.6315
675,3.8023
676,1.6985
677,3.0466
678,2.9995
679,4.4396
680,5.2424
681,1.6706
682,1.6726
683,1.675
684,2.9235
685,2.9533
686,2.9082
696,2.0
697,2.0
698,2.4675
699,3.2534
700,2.4593
701,1.7688
702,2.0028
703,3.0
704,1.9974
705,3.9409
706,3.1295
707,2.5904
708,3.4886
709,2.557
710,2.5288
711,2.0893
712,2.4877
713,2.4814
714,2.4965
715,2.5103
716,1.5314
717,4.2749
718,6.6442
719,3.3676
720,3.3848
721,3.4244
722,3.4211
723,2.1873
724,2.9265
725,2.915
726,2.2394
727,2.2045
728,2.189
729,2.4824
730,2.4786
731,2.4733
732,2.4924
734,3.1267
735,3.0959
736,3.8363
737,3.1103
738,3.1317
739,3.0746
740,1.4986
741,2.2556
742,2.2606
743,2.2325
744,3.0666
745,3.0499
746,2.0677
747,2.5642
748,2.5756
749,2.2574
750,2.2457
751,2.2308
752,2.2496
753,2.2435
754,2.2545
755,2.2454
756,2.248
757,2.2541
758,2.2502
759,2.2456
760,2.2465
761,3.1959
762,3.1908
763,3.1845
764,3.1663
765,3.1398
766,3.185
767,3.1426
768,3.1818
769,2.4854
770,2.4848
771,2.4994
772,2.4935
773,2.4634
774,2.4719
775,2.496
776,2.5063
777,3.1135
778,2.6821
779,3.1139
780,2.6966
781,3.1243
782,2.325
783,2.0
784,2.0
785,2.2462
786,2.2533
787,2.2387
788,2.2481
789,2.2441
790,2.2461
791,3.0
792,2.01
793,2.0178
794,2.0
795,2.0
796,2.2473
797,2.2548
798,2.2464
802,2.0198
803,3.0
804,2.0062
805,2.4936
806,2.5112
807,2.489
808,2.4947
809,3.146
810,3.1811
811,3.1654
812,3.151
813,3.1694
814,3.1902
815,3.1854
816,3.1628
817,2.6797
818,2.6927
819,2.6868
820,2.6936
821,2.6984
824,3.4775
825,1.8277
826,2.6434
827,3.4754
828,1.8067
829,2.8747
830,2.8468
831,5.2731
832,6.3847
833,2.3937
834,2.3211
835,2.3576
836,2.3501
837,1.5909
838,3.1425
839,3.1554
840,3.1319
841,3.1621
842,1.5888
843,2.0
844,2.0
845,2.0
846,2.0
847,2.3862
848,2.364
849,4.7529
850,2.3873
851,2.3918
852,2.3464
853,2.3487
854,2.0
855,2.0
856,2.0
857,2.0
858,2.0
859,2.0
860,2.0
861,2.0
862,2.0
863,2.0
1248,4.9602
1255,2.4748
868,2.0
869,2.0
870,3.2957
871,3.3361
872,3.3111
873,2.2365
874,2.9339
875,2.9169
876,2.9193
877,2.0
878,2.0
879,4.5441
880,2.1416
881,3.1865
882,2.5932
883,2.6203
884,2.6112
885,2.6246
886,2.6075
887,2.0
888,2.0
889,2.2449
890,2.2668
891,2.2437
892,2.2569
893,2.2476
894,2.2471
895,2.0
896,2.0
897,2.0
898,2.0
899,2.0
900,2.0
901,2.0
902,2.0
903,2.0
904,2.0
905,2.2686
906,2.2481
907,2.264
908,2.0
909,2.0
910,2.0
911,2.0
912,3.254
913,1.7486
914,2.4936
915,2.4918
916,2.0
917,2.0
918,2.0
919,2.0
920,2.0
921,2.0
922,2.0
923,2.0
924,2.2426
925,2.2556
926,2.2486
927,2.0
928,2.0
929,2.0
930,2.0
931,2.475
932,2.4895
933,2.5003
934,2.4791
935,2.0
936,2.0
937,2.2491
938,2.2522
939,2.2476
940,3.2651
941,1.7315
942,2.4906
943,2.4816
944,4.4987
945,4.8345
946,4.8587
947,4.8528
948,4.424
949,4.4067
950,4.4384
951,4.4407
952,4.4337
953,4.4167
954,4.4945
955,4.3425
956,4.4506
957,4.4805
958,4.4441
959,4.4887
960,4.5258
961,4.5127
962,4.4098
963,4.4706
964,1.6259
965,2.0
966,2.0
967,2.4899
968,2.4799
969,2.4986
970,2.4711
971,4.7497
972,3.4474
973,2.937
974,2.9089
975,2.9166
976,2.0084
977,2.581
978,2.5676
979,2.5835
980,2.0
981,2.0
982,3.0093
983,3.0159
984,2.0041
985,4.0102
986,1.9843
987,1.9752
988,2.0
989,2.0
990,2.2439
991,2.2549
992,2.2562
993,2.4953
994,2.464
995,2.5029
996,2.4737
1001,2.4827
1002,2.4818
1003,2.5026
1004,2.5174
1005,3.2659
1006,1.759
1007,2.4691
1008,2.47
1009,2.4806
1010,2.4823
1011,2.4721
1012,2.4853
1013,2.0
1014,2.0
1015,2.2655
1016,2.2309
1017,2.2427
1018,2.0
1019,2.0
1020,2.0
1021,2.0
1022,2.0
1023,2.0
1024,2.4905
1025,2.4789
1026,2.4857
1027,2.4733
1028,2.0
1029,2.0
1030,2.2525
1031,2.2436
1032,2.2443
1033,2.8635
1034,2.8752
1035,2.8514
1036,2.8402
1037,2.8802
1038,2.8595
1039,2.0
1040,2.0
1041,2.0
1042,2.0
1043,2.2425
1044,2.2372
1045,2.2411
1046,2.0
1047,2.0
1048,1.991
1049,3.0
1050,1.9978
1051,2.5153
1052,2.5001
1053,2.4843
1054,2.4905
1055,3.463
1056,3.4478
1057,3.4074
1058,3.435
1059,3.4368
1060,3.4017
1061,3.4352
1062,3.4462
1063,3.3894
1064,3.3988
1065,2.2581
1066,2.2495
1067,2.2616
1068,2.2656
1069,2.2679
1070,4.9127
1071,3.0281
1072,3.0441
1073,3.0325
1074,3.071
1075,1.5513
1076,2.4686
1077,2.4956
1078,2.488
1079,2.5067
1080,2.0
1081,2.0
1082,2.2486
1083,2.2484
1084,2.2534
1085,2.2449
1086,2.2553
1087,2.2345
1088,2.9287
1089,2.9157
1090,3.6725
1091,2.967
1092,2.9317
1093,1.5255
1094,2.6733
1095,2.6815
1096,2.6951
1097,2.6583
1098,2.6884
1099,2.0
1100,2.0
1101,2.2479
1102,2.26
1103,2.2435
1104,2.0
1105,2.0
1106,2.2547
1107,2.2477
1108,2.2618
1109,2.6892
1110,2.6907
1111,2.7202
1112,2.706
1113,2.658
1114,3.2427
1115,2.4627
1116,2.4706
1117,1.7464
1118,2.2512
1119,2.2477
1120,2.2485
1121,2.0
1122,2.0
1123,2.2577
1124,2.2635
1125,2.2486
1135,2.0
1136,2.0
1137,2.248
1138,2.2597
1139,2.2477
1140,2.018
1141,3.0
1142,2.0102
1143,2.2494
1144,2.2524
1145,2.2527
1146,3.2446
1147,1.7468
1148,2.4897
1149,2.5032
1150,2.0
1151,2.0
1152,2.4749
1153,2.4655
1154,2.506
1155,2.5028
1156,2.2483
1157,2.2447
1158,2.2436
1159,2.2554
1160,2.2523
1161,2.2464
1162,2.8662
1163,2.8519
1164,2.8618
1165,2.8672
1166,2.861
1167,2.8727
1168,2.0
1169,2.0
1170,2.2691
1171,2.2522
1172,2.2566
1173,2.0
1174,2.0
1175,2.0
1176,2.0
1177,2.7
1178,2.679
1179,2.6923
1180,2.6792
1181,2.7142
1187,2.0
1188,2.0
1189,2.0028
1190,3.0
1191,1.9776
1192,2.0
1193,2.0
1194,2.0
1195,2.0
1196,3.2635
1197,5.1133
1198,3.2093
1199,3.2121
1200,3.2547
1201,3.2322
1202,2.2277
1203,2.2426
1204,1.5172
1205,2.0
1206,2.0
1207,2.0
1208,2.0
1209,3.244
1210,1.747
1211,2.4715
1212,2.4696
1213,2.2357
1214,2.2569
1215,2.2516
1216,2.0
1217,2.0
1218,3.4807
1219,1.6075
1220,2.7317
1221,2.7018
1222,2.7075
1223,4.3726
1224,3.5965
1225,3.6069
1226,3.6302
1227,3.6149
1228,3.6648
1229,3.6249
1230,3.5857
1231,3.5755
1232,3.6005
1233,1.3233
1234,2.0
1235,2.0
1236,2.493
1237,2.4734
1238,2.4666
1239,2.4815
1240,2.2579
1241,2.2488
1242,2.261
1243,2.2519
1244,2.2377
1245,2.2534
1246,3.4804
1247,3.5124
1249,3.5448
1250,3.5041
1251,3.5132
1252,3.4921
1253,3.5339
1254,3.4809
1256,2.0
1257,2.0
1258,2.8309
1259,2.8291
1260,2.7993
1261,2.8321
1262,4.1751
1263,2.5455
1264,2.5338
1265,2.5474
1266,2.0
1267,2.0
1268,2.0
1269,2.0
1270,2.0
1271,2.0
1272,2.0
1273,2.0
1274,1.729
1275,3.2455
1276,2.4825
1277,2.4824
1278,2.7054
1279,2.6794
1280,2.6799
1281,2.6843
1282,2.6802
1283,3.2648
1284,3.2737
1285,3.3007
1286,3.272
1287,3.311
1288,3.2804
1289,3.3237
1290,3.2946
1291,3.2824
1292,2.0
1293,2.0
1294,2.0
1295,2.0
1296,2.2513
1297,2.2504
1298,2.2478
1299,2.0
1300,2.0
1301,2.2387
1302,2.2456
1303,2.248
1304,2.4686
1305,2.4868
1306,2.4909
1307,2.4936
1308,2.0
1309,2.0
1310,2.2559
1311,2.2521
1312,2.2429
1313,4.0
1314,2.0227
1315,1.9846
1316,2.0038
1317,2.0
1318,2.0
1319,2.0
1320,2.0
1321,2.0
1322,2.0
1323,2.0
1324,2.0
1325,2.0
1326,2.0
1327,2.2561
1328,2.2646
1329,2.2616
1330,2.0
1331,2.0
1332,2.2575
1333,2.2626
1334,2.2515
1335,2.4848
1336,2.4822
1337,2.4691
1338,2.4913
1339,4.3504
1340,2.8307
1341,2.7999
1342,2.7935
1343,2.8007
1344,2.8137
1345,2.7913
1346,2.7733
1347,2.7824
1348,2.3311
1349,2.3276
1350,3.5092
1351,2.3491
1352,2.3375
1353,2.0
1354,2.0
1355,2.0
1356,2.0
1357,2.0
1358,2.0
1359,2.2467
1360,2.264
1361,2.2563
1362,2.0
1363,2.0
1364,2.0
1365,2.0
1366,2.2566
1367,2.2525
1368,2.2635
1369,2.7309
1370,3.4823
1371,2.7222
1372,2.7324
1373,1.6337
1374,2.0
1375,2.0
1376,2.0
1377,2.0
1378,2.0
1379,2.0
1380,2.0
1381,2.0
1382,2.2482
1383,2.2525
1384,2.2462
1385,2.0
1386,2.0
1387,2.2529
1388,2.2519
1389,2.2442
1390,2.6936
1391,2.6732
1392,2.7245
1393,2.6911
1394,2.6731
1395,2.4846
1396,2.4828
1397,2.4722
1398,2.4808
1399,2.2507
1400,2.2527
1401,2.2554
1402,2.0
1403,2.0
1404,2.4848
1405,2.4888
1406,2.4839
1407,2.5027
1408,2.2558
1409,2.2504
1410,2.2589
1411,2.2638
1412,2.2464
1413,2.2648
1414,2.0
1415,2.0
1416,2.2635
1417,2.2443
1418,2.2406
1419,2.0
1420,2.0
1421,3.9424
1422,1.589
1423,3.9358
1424,3.1185
1425,3.1344
1426,3.1422
1427,1.5871
1428,2.0
1429,2.0
1430,2.2551
1431,2.2403
1432,2.2408
1433,2.0
1434,2.0
1435,2.0
1436,2.0
1437,2.0
1438,2.0
1439,2.2531
1440,2.2518
1441,2.2528
1442,2.0
1443,2.0
1444,2.4716
1445,2.475
1446,2.479
1447,2.4817
1448,2.0
1449,2.0
1450,2.4793
1451,2.4909
1452,2.4834
1453,2.4867
1454,2.0
1455,2.0
1456,2.0
1457,2.0
1458,3.0
1459,2.0158
1460,1.9862
