Node,WIC
919,10.9537
927,1.5705
1926,3.946
653,3.8354
199,11.7585
630,9.2202
655,4.2097
656,3.759
631,5.9203
885,11.8424
2495,6.8537
4037,2.3993
1023,12.4833
282,8.0217
2945,4.1464
3242,2.2576
1508,2.9478
3243,2.3163
2947,2.4224
2948,2.3725
3244,3.6224
1191,5.9392
370,10.572
2260,12.1578
670,18.1908
3071,4.4848
2998,8.1154
2501,5.4724
2498,4.8529
2990,3.4988
776,2.8397
777,4.8402
764,4.0972
765,7.0193
779,2.8736
780,2.9777
709,2.2882
710,5.0391
711,4.4966
712,4.3356
713,5.5489
539,18.5024
715,4.3803
716,4.4515
717,7.874
718,11.2399
719,7.2832
720,2.9723
722,1.6858
723,2.496
724,2.9754
725,3.7068
726,11.0285
727,2.4973
728,3.6369
729,10.0146
730,3.0798
436,8.9471
2355,2.4078
4662,2.6288
4663,2.8069
4664,2.7556
194,15.6669
1147,5.6158
1165,4.5272
1166,3.0995
1167,3.1315
1168,1.713
1169,6.9652
1170,2.3718
1171,7.6024
1172,7.2749
1148,14.0105
1173,2.9541
1174,6.9987
1159,3.0617
1175,2.9742
1176,6.8715
1160,2.258
1177,1.63
1150,4.0615
854,7.7965
928,4.9013
879,8.0187
930,2.5314
3247,2.5241
2485,5.3484
2496,2.8123
2499,2.9222
421,12.1599
1930,2.3734
1563,8.8986
1931,11.4538
1695,3.1154
1709,7.4778
202,14.6865
1720,3.4082
1722,8.1459
1654,4.4237
788,7.7768
770,8.6479
233,3.4777
3875,3.2575
2578,5.8837
94,3.0246
95,2.9798
96,3.0167
97,3.0376
98,5.4049
99,4.4055
100,4.7219
101,4.2677
102,1.5774
3794,5.4783
3795,3.2489
3122,4.3939
287,20.2644
458,13.391
2846,6.504
103,3.2424
104,1.7647
105,2.4787
106,2.4815
107,4.6663
108,1.9343
109,4.6312
110,6.391
111,1.9054
2621,1.8667
2622,1.8462
430,21.4398
2061,17.5463
2348,5.8478
4023,3.866
1863,4.9545
112,16.8099
113,16.8358
114,13.9399
115,19.4924
116,20.6001
117,15.2927
118,23.6614
119,14.6533
120,16.423
121,20.8959
122,4.0169
123,15.1399
124,14.4192
125,15.8975
126,26.063
127,14.6243
128,19.0371
129,8.7551
130,14.4728
131,23.3422
132,16.5524
133,14.8462
134,29.4339
135,16.3751
136,1.6376
137,19.9904
138,14.6696
139,15.2375
140,21.5847
141,22.4197
142,14.6144
143,26.0246
144,15.0555
145,16.4526
146,23.841
147,14.9733
148,14.9703
149,14.7746
150,16.1308
151,30.9414
152,30.3637
153,23.6801
154,15.7217
155,29.7144
156,15.8716
157,19.0266
158,17.3071
159,18.8715
160,18.3484
161,9.2014
162,11.754
163,21.4322
164,3.9387
165,4.0999
166,2.4314
167,4.2121
168,4.178
169,11.2331
170,3.1245
181,4.7425
182,4.4348
183,15.6858
184,1.9981
185,2.1532
186,4.9253
187,12.8996
188,2.1171
189,5.7524
190,1.9354
191,2.3645
192,3.0587
193,2.6161
171,12.5064
172,8.6721
195,5.5428
196,13.793
197,9.1511
198,12.0801
176,10.218
200,6.9823
201,8.2666
203,6.5257
180,9.7559
204,6.0342
205,6.991
206,3.4718
207,4.0038
208,1.3488
209,5.2502
210,1.3975
211,6.797
212,1.3605
213,2.8065
214,7.1998
215,11.742
216,8.295
217,2.2445
218,2.3855
219,1.3353
220,7.4974
221,6.976
222,1.316
223,12.2141
224,1.321
225,17.7159
226,8.5078
227,10.0239
228,6.8593
229,3.4273
230,6.2633
231,7.5328
232,6.1275
234,10.0993
235,16.0633
236,12.2753
237,7.6162
238,7.4976
239,8.7003
240,6.4381
241,4.6815
242,16.6525
243,8.3253
244,5.6025
245,2.7241
496,10.5916
1872,2.7822
1070,2.6332
1873,5.4662
1874,3.9931
1875,4.1022
1876,1.7982
1877,1.7782
1878,2.5744
246,4.5454
247,8.9007
248,6.2296
249,1.6651
250,4.4498
251,4.4012
252,3.2041
253,7.3284
254,3.2103
255,4.496
256,10.7048
257,11.799
258,16.1192
259,1.7703
260,20.3245
261,6.7009
262,2.074
263,5.627
173,8.2554
264,3.6911
174,5.9807
265,5.7487
266,12.9257
267,5.5393
268,4.9033
269,11.5935
177,4.4806
178,4.3744
270,4.4476
271,9.3579
272,2.9781
273,6.4764
274,4.3657
275,4.0363
276,6.3985
277,6.6684
278,1.8411
279,19.1394
280,3.2853
281,4.9125
283,4.0454
284,3.6973
285,11.915
286,3.7006
288,4.3305
289,2.9703
290,2.964
292,4.0872
293,3.6779
294,3.2395
295,8.9117
296,3.5145
297,16.8686
298,1.7692
311,6.9163
312,1.3479
313,2.0173
314,6.5363
315,4.8157
316,8.2309
317,2.6452
318,2.2212
319,3.2822
320,8.7576
321,6.3294
322,2.0787
324,3.7917
325,1.806
326,5.1555
327,3.8945
328,4.8734
329,5.7721
330,5.2521
331,4.7715
332,2.5844
333,4.5566
334,2.7835
335,2.8647
336,2.9646
337,2.8512
338,1.8667
339,2.1351
340,4.6888
342,4.837
343,4.7266
344,2.4892
345,5.582
346,2.9086
347,3.8388
348,4.6628
349,8.2061
350,5.9798
351,2.6025
352,2.6833
353,2.7562
354,2.9191
355,2.752
356,2.3452
357,2.6969
358,3.5083
359,4.9837
360,2.0479
361,5.719
362,1.9516
363,11.9354
364,2.535
365,4.2573
366,3.1407
367,2.9687
368,2.4556
369,5.1872
371,4.9456
372,25.6566
373,9.7169
374,6.3644
375,7.3922
376,4.1917
377,2.6562
175,1.4909
179,4.3624
299,1.4513
300,2.6437
301,2.5812
302,3.8449
303,2.6637
304,2.9295
305,8.28
306,3.9434
307,13.6428
308,15.1995
309,11.4858
456,7.9897
2158,2.3525
1151,1.498
2550,6.2711
2696,2.1411
1966,5.6861
2047,9.3733
2036,6.3305
1209,12.194
1252,10.7168
2551,2.3087
1201,4.551
2555,4.4465
1220,7.2755
876,5.5713
2697,2.4458
454,4.5254
2477,3.6549
459,8.6202
2419,3.4015
2420,5.392
1459,8.0082
1460,16.0201
1461,13.1515
1188,9.2788
900,11.3314
1462,7.9553
1506,2.3532
1507,1.488
1161,2.0307
957,7.3974
1463,11.1264
1464,8.4096
1509,2.3669
1465,8.2069
1017,14.8842
1466,8.2274
1467,8.3714
1058,16.4342
1468,8.1345
1510,2.1285
1469,7.9667
3130,2.9645
1011,7.4108
1195,9.9693
1015,5.3077
1032,13.8508
2428,2.078
1621,13.7968
3131,2.8438
1922,5.9605
1146,9.5443
1149,5.0495
781,3.808
1152,3.2881
1153,5.0418
783,3.7625
784,3.7639
786,9.0636
1154,14.2495
1155,2.4328
1156,3.5145
1157,1.6183
1158,1.6097
1162,2.1518
1163,2.1313
822,17.8297
1164,3.6539
785,3.217
3774,3.1315
3775,3.7428
1689,9.4026
599,5.5571
604,8.1689
2565,3.2862
2566,3.3187
2567,2.3883
2568,2.7576
2569,4.3841
2570,2.7713
2571,1.5548
510,7.9498
2572,3.2892
607,4.6389
2573,2.814
2574,2.2732
2575,2.7937
2576,2.7883
611,4.5253
2577,5.7645
868,5.7409
891,3.1241
892,3.1643
3461,2.2432
3462,2.2789
1928,9.8909
2049,9.9556
686,13.8074
2896,2.3291
3663,4.7496
890,10.6501
904,3.7373
736,11.3877
733,6.9273
4253,2.8833
1341,4.7718
2848,7.9948
4254,2.1923
4255,2.8837
4256,2.2743
4257,4.9733
1711,13.7425
2037,12.7403
2029,6.0597
3273,3.1191
3274,2.508
3275,2.3609
3276,2.6378
3277,2.4243
2056,5.8304
2028,5.7475
2054,1.7568
2055,4.4499
2040,2.3527
1518,3.9298
1192,11.7138
2067,2.1571
1196,3.2964
1189,7.312
1500,1.5771
1501,3.2547
1502,1.4741
1190,3.2247
1503,3.2423
1504,2.0033
1505,3.8661
883,6.5145
3194,2.8463
3195,2.9876
3198,1.4656
3196,2.982
3197,2.9913
3942,4.4687
3943,5.4574
3944,5.3785
3945,5.4225
3742,6.2108
3946,4.1708
3743,8.7902
3955,4.1552
3956,5.1924
3957,5.345
3958,4.0903
3959,4.155
3960,5.2633
3744,5.2519
3961,5.335
3947,5.3055
3745,5.1089
3962,4.1849
3948,4.281
3949,4.4175
3950,4.2833
3963,4.0249
3964,5.3219
1532,9.384
2746,3.9161
2747,3.0395
4112,3.5624
4658,1.4699
4115,3.3077
2189,3.8996
1697,4.8864
2190,3.5244
2191,1.6155
2192,2.2269
1499,2.5725
1481,2.8501
2193,2.8993
2194,1.5806
2195,3.1235
2196,2.8756
1519,5.2077
1520,4.9571
1521,4.7612
1522,10.2492
1523,4.4286
1524,6.6063
1525,3.4315
1526,4.8663
1527,5.1556
886,4.9387
1483,3.9545
3746,3.2776
3747,3.3519
3849,2.8739
4067,3.8723
4068,3.8048
4069,3.9183
4070,3.7733
4071,3.8492
2161,5.6325
901,18.1968
858,8.6599
2163,2.8007
2315,4.4748
2197,4.7777
2198,4.4315
2199,3.5805
1401,3.0077
2200,4.7827
2201,3.1758
2202,5.5697
2203,4.4994
2204,4.667
2084,10.302
2205,5.1005
2206,2.1991
3652,8.0651
2051,8.3463
3655,3.6575
3839,2.9855
2490,7.1084
3840,2.3379
3841,2.3989
895,6.2054
3848,2.1542
3850,2.6025
3851,2.2004
3852,2.7345
3853,2.7252
2091,4.4221
3854,2.5347
3855,2.2549
3856,2.492
2016,5.6509
1539,9.8549
1533,9.1713
3522,1.5899
3523,1.576
1540,3.4736
1541,5.2099
1542,2.4576
1515,8.6249
460,6.0445
524,4.864
1543,3.6583
1478,3.1972
1479,2.8113
1480,11.1843
1183,4.4444
1025,8.1842
1983,2.8944
3825,1.5451
2934,6.5856
1544,1.5591
992,8.781
1545,6.3486
1546,6.9927
1547,2.2174
1068,8.7304
2433,7.6343
2655,4.4517
2933,2.4225
2935,2.3786
2384,14.6094
675,8.1633
1074,10.504
871,12.2811
2877,1.5206
2448,4.4949
1179,2.1254
2450,4.3436
2452,4.5867
2454,4.5838
2455,4.5102
2456,5.3319
2878,1.5782
2399,5.2546
2411,4.0144
2412,4.0266
2413,3.9666
2414,5.6629
2415,3.9935
1981,7.9338
1984,6.6878
492,9.7195
867,16.8019
873,6.7854
874,4.5703
877,6.2201
887,5.1766
1141,9.5426
478,9.4547
884,7.0672
1309,9.8152
1755,2.4108
1286,5.1756
2345,4.1436
2653,4.171
2920,1.6581
2489,3.1006
1424,6.0427
1861,15.2972
2921,1.7419
2491,3.0443
2922,6.7128
1080,7.311
2923,1.7827
2924,1.6537
2278,1.4544
2279,3.1172
2280,3.1204
2281,4.2597
2282,4.3443
790,9.9863
791,4.6511
1051,8.4298
1134,12.3445
1965,5.7304
1976,3.6086
1985,2.3333
1986,2.4084
1977,4.1514
1987,2.4492
1260,9.4833
1988,1.5598
2267,7.6004
2152,3.873
2843,2.4875
2844,3.0066
2271,5.7573
2845,4.8591
769,7.0238
2847,1.68
2443,4.1272
2849,2.5104
2673,4.2704
2272,4.5038
2850,1.6348
2841,8.5004
2851,2.427
2852,2.3691
920,2.4197
2465,4.0942
763,6.5639
979,3.0319
1056,4.1462
2978,3.1309
2979,5.9006
2980,4.4315
2982,3.1059
772,4.2727
2983,4.5342
1008,3.7106
541,16.2608
2984,4.9306
2985,1.5854
773,3.6145
2986,2.9816
2987,2.2355
2988,3.0082
2989,3.7009
2991,1.6787
2154,4.9346
2992,1.5326
4398,1.7161
1841,8.4832
3607,1.6951
2132,4.6871
3608,1.722
2541,4.9567
2094,2.3507
2027,5.7399
446,5.2877
1194,2.0676
451,4.5126
452,3.2712
453,11.0384
1197,2.7052
1198,2.2831
1199,2.6101
1200,7.2712
2333,2.7004
2331,2.2381
2332,1.5752
1394,4.7813
1395,2.4285
1399,2.4983
1400,1.7347
1402,2.5045
1403,1.6514
1404,1.6434
2482,5.833
2449,7.1434
1576,8.7154
1675,4.6799
2042,8.3587
2334,6.3851
2335,2.8767
2336,3.1063
2337,3.056
2338,9.656
2339,3.0035
2340,4.235
2341,3.7548
2342,3.8435
2343,3.7445
3657,9.9145
830,9.3963
3654,3.9212
1492,13.0794
1119,13.6306
4124,2.7498
4594,2.2819
3510,2.7645
837,2.1887
838,2.345
1178,2.3524
445,5.04
461,1.6695
1374,5.2091
1184,5.8825
1185,4.3004
1186,3.5162
1187,2.9949
2743,2.0625
902,9.325
1020,9.2481
1026,5.2889
1027,3.2145
1511,1.9414
3222,2.339
3223,2.3896
3224,2.4541
3225,1.6941
2400,1.9681
3211,4.7749
1696,1.5866
1698,2.2256
1860,7.6899
2738,2.1896
2739,6.5139
1620,6.176
2741,4.3033
2742,2.6086
948,9.2133
870,13.0013
503,16.5695
951,6.2159
952,6.1747
953,6.0517
954,6.0908
955,6.1135
956,6.041
958,6.1618
959,6.0434
960,6.1347
961,6.0285
962,6.0828
963,6.1709
964,6.0426
965,5.957
966,6.0868
967,6.0959
968,6.1468
2398,2.3573
2250,6.7872
827,5.2206
480,11.1663
1850,12.7946
499,12.624
488,10.7172
2612,7.8493
2890,2.7121
2316,6.992
2382,8.003
498,9.2571
1495,24.5137
2142,9.3109
1667,4.7827
2891,2.7994
2892,1.7848
2893,2.6315
1120,7.0804
2894,1.7633
2895,1.8503
662,7.43
2897,1.7149
2898,2.5164
899,4.5384
2019,4.571
950,27.4288
1957,6.0048
1964,7.3501
3637,4.5973
1967,2.8684
3641,2.3783
1435,4.9491
2100,7.7607
3262,2.5017
1296,7.2039
408,2.3836
409,8.9329
410,3.6599
411,5.8557
1284,3.3686
3568,2.4418
1490,5.8709
2118,5.2194
3114,3.0404
2085,2.9831
2087,2.3368
2089,3.0109
3757,3.7827
1143,2.8034
3758,2.9114
1144,2.7878
3759,2.8733
2141,6.7052
412,3.1596
413,3.05
414,7.9124
415,3.2718
417,2.7764
418,3.1213
419,3.7558
420,6.6852
2401,4.4046
3762,4.3546
3100,5.1186
3763,2.8931
3764,2.9143
3765,2.8697
3766,2.3107
592,4.9806
1138,1.6504
1139,2.3266
1142,2.5635
427,2.9694
428,7.2126
431,8.5032
435,6.7169
438,17.1951
557,12.3022
594,4.8987
3076,3.679
3767,3.0365
2997,4.9905
2864,1.8204
2865,1.8307
1053,2.4011
2866,1.8214
1613,3.2881
3768,1.6731
3769,1.7873
1108,4.5801
1125,8.0402
1126,2.4083
1128,1.6673
1129,3.1523
1130,6.4119
1132,3.4242
1133,5.4191
2723,13.0404
2729,7.2561
3770,3.0633
3771,3.046
3772,3.8776
2732,3.1869
3773,1.8126
422,4.4732
423,2.5246
424,4.9543
425,7.3816
426,3.2196
441,2.3499
443,1.7012
1109,2.6945
1110,2.787
1111,3.4416
1112,2.7417
1113,2.7775
1114,2.2032
1115,2.6935
1683,1.6484
1684,3.3189
1685,3.1348
1686,3.0801
1687,3.6892
1688,3.1616
1690,3.117
1692,1.7282
1693,5.1662
1694,4.3339
1561,5.1223
3105,2.595
3106,1.7916
3107,2.5969
3108,2.8013
3446,6.4622
1326,5.2432
3544,3.2995
3449,2.5647
1432,5.7764
3545,2.533
3546,8.5433
1338,8.359
3109,4.2815
3203,3.3338
1488,4.0138
3204,2.5478
3205,1.8122
3206,1.7708
3207,2.5985
1484,2.4092
1485,5.5748
1486,1.7003
1489,3.1069
2344,2.1568
1605,15.5154
2346,1.784
1059,3.6473
2347,2.4789
991,5.8685
2349,3.9849
2350,1.7196
2351,1.6913
2352,1.6586
2439,3.194
2440,10.4287
2819,5.5334
757,6.1189
2233,3.5111
2596,3.9042
4715,1.6717
1033,2.2968
2299,3.1792
2629,5.2012
2635,3.3847
2637,1.7115
615,12.5112
1214,3.6903
1575,15.721
1935,2.3365
1936,2.7908
1937,2.9216
1938,3.14
1312,7.4511
3093,3.2589
3525,2.834
3095,4.2446
2715,3.0204
550,8.6054
1470,11.6344
2353,2.4081
1493,2.3906
590,4.6277
2354,1.6435
3026,6.6534
1366,9.9569
3040,3.0265
2458,5.7722
3041,2.932
597,3.4642
2406,4.9016
3091,1.6776
3092,2.5077
3094,2.7268
3096,2.6171
2408,3.811
3097,1.7272
3098,2.5031
471,10.9496
3099,4.1491
2179,4.5712
2183,2.4255
444,3.1901
447,3.1695
448,3.1621
449,2.3185
3208,2.3949
2416,5.9828
1419,7.7397
2796,7.111
1421,7.2953
3565,2.5885
3566,3.1141
2429,3.1575
1422,4.7928
1426,6.2409
1428,4.2596
3567,2.1049
1681,6.8808
1258,5.4144
2762,3.0192
2128,4.3496
2882,2.4664
3874,1.7818
2883,3.7904
2884,3.731
2885,2.1055
2886,3.6394
1880,2.8011
2887,3.7578
1670,4.8893
2888,1.5931
1881,2.8423
2421,8.4389
2422,2.9745
2423,10.538
2424,1.6503
2425,1.7253
2426,1.6031
2427,7.0444
2076,1.7558
2077,2.4863
2078,2.5615
2079,1.7636
462,4.3494
463,2.6253
464,1.8468
466,1.8426
467,2.4432
468,2.4645
469,2.4871
470,1.7344
3473,5.9593
3474,4.0584
3475,4.0761
3476,4.1248
3478,3.9892
3480,6.4719
3483,4.032
3485,4.0594
3477,3.9744
3487,1.492
3479,4.0376
3488,1.4822
3481,4.0239
3482,4.0356
3484,4.0249
3486,4.0627
472,2.2403
473,2.2654
474,2.2462
475,5.1171
476,1.6721
477,3.7694
479,3.9018
481,6.1294
640,4.7832
1727,16.6015
1756,2.9473
1757,2.8315
1758,2.34
1739,2.8128
1759,1.6232
2289,3.2258
903,8.3818
1116,4.809
1117,4.8898
1118,3.1079
1121,4.898
1123,6.8517
1124,3.5807
482,10.8972
483,3.7179
484,3.9799
485,2.6066
486,6.2563
487,1.751
489,5.7915
490,1.7661
491,3.0091
493,5.9409
494,1.6671
495,2.5543
898,7.2838
2913,2.5315
2430,1.8032
2431,5.6745
1625,3.6629
497,3.0009
500,4.3164
2143,2.3977
2137,4.5017
4139,1.8652
4140,1.7717
501,8.1234
502,3.1201
504,5.1826
505,2.1665
506,3.0162
507,4.1139
508,3.8328
509,7.5731
511,2.1285
512,3.0848
2322,2.9178
2323,6.3217
2324,2.9433
2325,1.6832
4392,4.0759
4393,2.3108
2388,4.0251
2391,4.6403
2392,7.3622
2823,3.1235
2396,4.3511
2397,5.4307
2824,3.1188
1061,14.7109
3440,3.4093
4043,1.4412
4044,1.4265
4045,2.9772
4046,2.8719
4047,1.4747
4048,3.4216
4049,3.2959
4050,3.2962
4990,2.3599
4903,1.802
1574,3.2042
872,13.5571
4423,1.6624
2441,3.1719
4051,2.6302
3689,2.5681
3356,2.4769
3529,3.6702
1391,3.7737
513,3.3015
514,2.4106
515,2.5975
516,9.3546
2135,6.1868
517,6.7728
518,7.6208
519,12.5366
520,2.9748
522,5.3559
523,4.9007
525,6.8374
526,2.3609
527,2.2807
2309,7.4385
4025,3.0928
4026,1.7723
2508,5.0874
4180,11.1538
2092,8.3697
4689,4.6234
4187,4.8912
4191,5.6236
4195,5.5541
3006,7.7129
1021,3.6147
4734,2.2336
2504,7.6097
2506,4.8346
2975,2.3307
4197,3.5141
1064,9.1687
4182,2.5045
842,12.16
4183,3.9021
4184,1.6184
4185,2.9555
4186,7.6629
4188,4.5091
3077,2.2906
4189,2.3959
4190,2.3632
4192,2.2275
4193,2.8279
4194,2.3341
4041,4.4347
3078,10.049
4181,2.915
4196,4.2119
3079,4.3914
2093,6.2922
4875,2.3021
4498,3.0936
4499,2.4125
4501,5.5185
4500,2.3956
528,7.9924
529,2.403
530,2.4471
531,1.7948
533,4.4443
534,4.4929
535,3.1706
536,5.0463
537,11.3822
538,6.1978
2965,3.8116
3489,4.8078
3492,2.8984
3503,3.4612
3493,3.5097
665,5.8847
2601,8.4059
3504,1.7408
3499,3.8453
3505,2.5618
3506,1.5993
3015,8.5556
3502,3.6227
540,3.2595
666,9.8923
674,5.8946
672,5.1323
2113,4.5189
4294,1.7142
4295,2.4535
4296,3.0314
4297,2.4863
4298,1.7312
2313,4.3163
3494,3.5971
3495,1.6804
3496,3.6725
2602,3.5547
3497,4.4681
3498,6.3693
3500,2.3095
3426,2.7513
3501,2.3771
4895,3.4029
608,6.5271
1647,16.3209
3327,4.2205
2497,5.4918
2603,2.9896
3418,3.3502
3419,2.9388
3420,2.8875
3421,3.5751
1356,11.1757
3422,4.8908
2605,3.0424
3423,2.9397
1357,4.0687
3424,3.4857
3425,2.8916
542,2.0
543,2.0
544,3.0
545,2.0176
546,1.9984
547,8.6312
548,8.7898
549,8.5554
551,8.6761
552,8.5385
553,6.6078
554,8.5289
555,6.928
556,8.6967
558,8.5328
560,8.7346
561,7.102
562,6.8271
563,8.5934
564,8.4304
565,9.2635
566,8.5719
567,6.9997
568,6.8379
569,8.8995
570,8.5643
572,7.0123
573,7.0525
574,8.3383
575,8.6504
576,8.5201
577,8.7259
578,9.7294
579,8.7268
580,6.8227
581,7.0573
582,8.5984
583,8.594
585,8.333
586,6.8204
587,7.0936
588,7.1341
591,3.0408
595,1.7648
598,9.3908
602,3.054
603,5.6049
605,9.3008
606,3.105
609,2.0841
610,5.2656
612,2.4373
613,2.415
616,6.5011
617,7.0532
3603,2.9427
3604,2.9419
2075,8.6039
1057,3.2328
738,9.884
752,3.7355
753,2.8392
1135,3.5199
1136,4.2767
1137,3.3752
1491,2.3117
3716,4.4858
2328,5.1566
3717,3.2192
2418,8.7952
2996,5.1889
3718,1.6989
3719,4.7881
3720,2.4636
2564,2.1112
3569,1.7324
3570,1.7497
3571,1.7347
1319,6.7928
1905,6.9921
3691,3.4909
1475,4.6422
1359,11.1135
931,11.4928
2588,2.2394
2310,3.8554
3879,2.2912
2590,2.9981
2591,3.0205
1346,3.2041
1347,5.6517
1348,3.117
1349,3.1183
1350,2.1289
2625,2.8669
2626,2.8901
845,3.4875
2627,1.5454
1052,2.7946
1062,2.3978
1055,2.866
1063,2.3582
2274,2.3117
2275,2.9384
2276,4.7911
2277,2.3676
2088,4.8564
3027,2.4089
3589,1.66
1814,9.3275
621,2.1729
622,4.062
623,6.6034
624,2.8077
625,6.0205
626,4.5425
632,2.7268
633,2.7988
634,2.2586
635,2.7338
636,5.8203
627,2.9669
628,6.656
629,2.9699
637,2.8074
638,2.2372
639,2.8227
1035,8.6381
3586,1.6936
3587,7.0332
3588,2.3426
658,2.4088
659,4.9983
660,2.4369
661,2.7961
663,2.428
664,6.0482
3797,6.0284
4494,2.2633
641,2.7592
642,2.4397
643,2.5288
644,2.5504
645,1.8763
646,4.2676
647,2.5948
648,1.8197
649,1.7906
650,2.5759
651,2.0
